pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
common	white	chrIV	17700001	17750000	0.0146917944819263	794	17238	1173308	97092
common	white	chrIV	17750001	17800000	0.020490672224042	1036	31778	1550852	106748
common	white	chrIV	17800001	17850000	0.0150243693956554	653	14624	973352	71448
common	white	chrIV	17850001	17900000	0.0243032364421142	695	25180	1036076	75924
common	white	chrIV	17900001	17950000	0.0191721391264817	542	15520	809508	57692
common	white	chrIV	17950001	18000000	0.0106531911629334	140	2222	208576	15424
common	white	chrIV	18000001	18050000	0.0310343032637551	256	11924	384220	25380
common	white	chrIV	18050001	18100000	0.0422403096194753	725	45752	1083136	76864
common	white	chrIV	18100001	18150000	0.0303431016902623	1088	49518	1631936	108864
common	white	chrIV	18150001	18200000	0.0231346963998169	900	31148	1346376	93624
common	white	chrIV	18200001	18250000	0.0420288714369836	920	57670	1372152	99848
common	white	chrIV	18250001	18300000	0.0319266202218351	1165	55726	1745440	118560
common	white	chrIV	18300001	18350000	0.0326650330110095	606	29646	907576	62024
common	white	chrIV	18350001	18400000	0.0228061960392926	782	26690	1170296	80904
common	white	chrIV	18400001	18450000	0.0226309109845143	941	31812	1405688	99912
common	white	chrIV	18450001	18500000	0.0394304678767897	858	50518	1281192	91608
common	white	chrIV	18500001	18550000	0.0722182254573328	854	91952	1273252	93148
common	white	chrIV	18550001	18600000	0.0532439696526383	938	75120	1410864	89936
common	white	chrIV	18600001	18650000	0.0706084959816303	806	85116	1205464	84136
common	white	chrIV	18650001	18700000	0.0699397157284782	617	64598	923624	63576
common	white	chrIV	18700001	18750000	0.0420813961477681	584	36748	873260	61140
common	white	chrIV	18750001	18800000	0.016015083912274	752	17990	1123316	79884
common	white	chrIV	18800001	18850000	0.0297154927805423	807	35900	1208124	83076
common	white	chrIV	18850001	18900000	0.0357857254919539	954	51094	1427776	98624
common	white	chrIV	18900001	18950000	0.0305974310497853	804	37094	1212324	74076
common	white	chrIV	18950001	19000000	0.0522169695068671	601	46612	892660	68940
common	white	chrIV	19000001	19050000	0.0419194802439135	532	33190	791756	59444
common	white	chrIV	19050001	19100000	0.0509407226995753	591	45010	883576	62024
common	white	chrIV	19100001	19150000	0.0535164742828934	511	40762	761672	55928
common	white	chrIV	19150001	19200000	0.0429375206326879	746	47864	1114736	78864
common	white	chrIV	19200001	19250000	0.033374109227438	791	39396	1180436	85164
common	white	chrIV	19250001	19300000	0.067748563342208	590	59748	881908	62092
common	white	chrIV	19300001	19350000	0.0487092060399415	706	51600	1059348	70252
common	white	chrIV	19350001	19400000	0.0360719543428721	662	35774	991740	67460
common	white	chrIV	19400001	19450000	0.049138845338006	466	34100	693952	51648
common	white	chrIV	19450001	19500000	0.0665071770334928	317	31414	472340	34860
common	white	chrIV	19500001	19550000	0.0227529818381461	722	24700	1085572	69628
common	white	chrIV	19550001	19600000	0.029323511135821	656	28692	978464	71136
common	white	chrIV	19600001	19650000	0.0372516399347817	561	31438	843936	53664
common	white	chrIV	19650001	19700000	0.067505630602881	542	54790	811636	55564
common	white	chrIV	19700001	19750000	0.0147699393189934	679	14906	1009212	77188
common	white	chrIV	19750001	19800000	0.0278260021457134	959	39942	1435420	98980
common	white	chrIV	19800001	19850000	0.0332243569432842	926	46138	1388680	92920
common	white	chrIV	19850001	19900000	0.0160592876787824	1002	24244	1509656	93544
common	white	chrIV	19900001	19950000	0.0080490117423966	923	11036	1371100	105700
common	white	chrIV	19950001	20000000	0.0254723086880143	867	33060	1297880	89320
common	white	chrIV	20000001	20050000	0.0955623961426353	493	70160	734180	54620
common	white	chrIV	20050001	20100000	0.1154365455069361	327	56086	485860	37340
common	white	chrIV	20100001	20150000	0.0933224719762276	728	101502	1087648	77152
common	white	chrIV	20150001	20200000	0.0206453226613306	804	24762	1199400	87000
common	white	chrIV	20200001	20250000	0.0367630464508078	1201	66462	1807848	113752
common	white	chrIV	20250001	20300000	0.0358647466637311	1161	62554	1744164	113436
common	white	chrIV	20300001	20350000	0.0179924285102643	1182	31938	1775080	116120
common	white	chrIV	20350001	20400000	0.0210676465279667	991	31282	1484836	100764
common	white	chrIV	20400001	20450000	0.0653467439893681	267	25962	397296	29904
common	white	chrIV	20450001	20500000	0.0080128205128205	13	150	18720	2080
common	white	chrIV	20500001	20550000	0.4973684210526315	1	756	1520	80
common	white	chrIV	20550001	20600000	0.0534610452988345	140	11174	209012	14988
common	white	chrIV	20600001	20650000	0.0392584066430979	679	40110	1021692	64708
common	white	chrIV	20650001	20700000	0.0237644380827418	536	19126	804816	52784
common	white	chrIV	20700001	20750000	0.0364924261002433	425	23214	636132	43868
common	white	chrIV	20750001	20800000	0.0252944454649327	862	32498	1284788	94412
common	white	chrIV	20800001	20850000	0.0206259854158454	1085	33490	1623680	112320
common	white	chrIV	20850001	20900000	0.0173351323176492	985	25542	1473424	102576
common	white	chrIV	20900001	20950000	0.0186468092898342	1051	29328	1572816	108784
common	white	chrIV	20950001	21000000	0.0194231418071728	879	25560	1315956	90444
common	white	chrIV	21000001	21050000	0.0203957513112323	987	30316	1486388	92812
common	white	chrIV	21050001	21100000	0.0195115658946202	1258	36908	1891596	121204
common	white	chrIV	21100001	21150000	0.0162303688535681	1184	28788	1773712	120688
common	white	chrIV	21150001	21200000	0.0199168441034236	910	26902	1350716	105284
common	white	chrIV	21200001	21250000	0.0223950621797332	876	29404	1312968	88632
common	white	chrIV	21250001	21300000	0.0224217272239631	474	15884	708420	49980
common	white	chrIV	21300001	21350000	0.0257369987146906	914	35082	1363096	99304
common	white	chrIV	21350001	21400000	0.0140413341774849	1281	26880	1914348	135252
common	white	chrIV	21400001	21450000	0.0270582461219653	538	21832	806852	53948
common	white	chrIV	21450001	21500000	0.0084972142676251	1099	13958	1642656	115744
common	white	chrIV	21500001	21550000	0.0111959981121265	1061	17744	1584852	112748
common	white	chrIV	21550001	21600000	0.0155186460619027	1025	23848	1536732	103268
common	white	chrIV	21600001	21650000	0.0191826795089443	1221	35164	1833112	120488
common	white	chrIV	21650001	21700000	0.0198512156135567	970	28862	1453916	98084
common	white	chrIV	21700001	21750000	0.010777305483868	1197	19310	1791728	123472
common	white	chrIV	21750001	21800000	0.0119342871731813	1027	18324	1535408	107792
common	white	chrIV	21800001	21850000	0.0230626231157778	938	32454	1407212	93588
common	white	chrIV	21850001	21900000	0.0147915874825795	801	17746	1199736	81864
common	white	chrIV	21900001	21950000	0.0195605427460501	1031	30164	1542084	107516
common	white	chrIV	21950001	22000000	0.01640998504827	869	21336	1300184	90216
common	white	chrIV	22000001	22050000	0.0222873744883676	859	28598	1283148	91252
common	white	chrIV	22050001	22100000	0.0344122887761047	940	48900	1421004	82996
common	white	chrIV	22100001	22150000	0.0198008004141773	651	19276	973496	68104
common	white	chrIV	22150001	22200000	0.0160398731309469	678	16284	1015220	69580
common	white	chrIV	22200001	22250000	0.0132372479926058	923	18332	1384880	91920
common	white	chrIV	22250001	22300000	0.019458532459665	912	26596	1366804	92396
common	white	chrIV	22300001	22350000	0.0078669425087108	1079	12716	1616384	110016
common	white	chrIV	22350001	22400000	0.011792545642005	1011	17980	1524692	92908
common	white	chrIV	22400001	22450000	0.0124272258513219	717	13294	1069748	77452
common	white	chrIV	22450001	22500000	0.0236915998112317	1131	40162	1695200	114400
common	white	chrIV	22500001	22550000	0.0170094034822357	957	24470	1438616	92584
common	white	chrIV	22550001	22600000	0.0203582351782294	826	25214	1238516	83084
common	white	chrIV	22600001	22650000	0.0358668350298814	585	31472	877468	58532
common	white	chrIV	22650001	22700000	0.0218931931513915	649	21390	977016	61384
common	white	chrIV	22700001	22750000	0.0216173843293105	736	23716	1097080	80520
common	white	chrIV	22750001	22800000	0.0171090354203273	890	22940	1340812	83188
common	white	chrIV	22800001	22850000	0.0133636369308716	857	17134	1282136	89064
common	white	chrIV	22850001	22900000	0.0193435495286993	472	13774	712072	43128
common	white	chrIV	22900001	22950000	0.0145646249385694	893	19560	1342980	85820
common	white	chrIV	22950001	23000000	0.0158821004435541	988	23532	1481668	99132
common	white	chrIV	23000001	23050000	0.0193469653729901	919	26602	1374996	95404
common	white	chrIV	23050001	23100000	0.0020691173233546	61	188	90860	6740
common	white	chrIV	23100001	23150000	0.0303008962648189	778	35282	1164388	80412
common	white	chrIV	23150001	23200000	0.0132899555350043	650	12876	968852	71148
common	white	chrIV	23200001	23250000	0.0179694964229953	461	12338	686608	50992
common	white	chrIV	23250001	23300000	0.0137680853162024	945	19546	1419660	92340
common	white	chrIV	23300001	23350000	0.0308173780500164	650	30408	986716	53284
common	white	chrIV	23350001	23400000	0.0094856980067125	901	12786	1347924	93676
common	white	chrIV	23400001	23450000	0.0147369703515403	806	17902	1214768	74832
common	white	chrIV	23450001	23500000	0.0162000699488397	657	15934	983576	67624
common	white	chrIV	23500001	23550000	0.0355617047145881	635	33928	954060	61940
common	white	chrIV	23550001	23600000	0.0222382717832667	830	27712	1246140	81860
common	white	chrIV	23600001	23650000	0.0125637780413912	606	11396	907052	62548
common	white	chrIV	23650001	23700000	0.0216944203624681	716	23122	1065804	79796
common	white	chrIV	23700001	23750000	0.0349259761947948	847	44672	1279048	76152
common	white	chrIV	23750001	23800000	0.0370408573931217	787	43810	1182748	76452
common	white	chrIV	23800001	23850000	0.0278036883316931	626	25992	934840	66760
common	white	chrIV	23850001	23900000	0.0315374972665141	865	40958	1298708	85292
common	white	chrIV	23900001	23950000	0.0121028744326777	585	10656	880452	55548
common	white	chrIV	23950001	24000000	0.00731984358751	696	7630	1042372	71228
common	white	chrIV	24000001	24050000	0.019415880170916	1021	29772	1533384	100216
common	white	chrIV	24050001	24100000	0.0104443905388922	784	12228	1170772	83628
common	white	chrIV	24100001	24150000	0.0119705237419593	949	17076	1426504	91896
common	white	chrIV	24150001	24200000	0.0239648984593837	611	21902	913920	63680
common	white	chrIV	24200001	24250000	0.0137403391006645	754	15524	1129812	76588
common	white	chrIV	24250001	24300000	0.0147821480509226	795	17524	1185484	86516
common	white	chrIV	24300001	24350000	0.0156309684632226	1144	26844	1717360	113040
common	white	chrIV	24350001	24400000	0.0416485555055342	693	42926	1030672	78128
common	white	chrIV	24400001	24450000	0.0269024460020025	749	30092	1118560	79840
common	white	chrIV	24450001	24500000	0.0162797047834842	1017	24802	1523492	103708
common	white	chrIV	24500001	24550000	0.0225173847455756	1088	36720	1630740	110060
common	white	chrIV	24550001	24600000	0.0231686709556176	1059	36690	1583604	110796
common	white	chrIV	24600001	24650000	0.0978465805798676	715	104416	1067140	76860
common	white	chrIV	24650001	24700000	0.0210317260639301	848	26750	1271888	84912
common	white	chrIV	24700001	24750000	0.0147253956438719	1069	23660	1606748	103652
common	white	chrIV	24750001	24800000	0.0359662843735549	936	50402	1401368	96232
common	white	chrIV	24800001	24850000	0.0133395147653702	1138	22846	1712656	108144
common	white	chrIV	24850001	24900000	0.0097534619269013	908	13250	1358492	94308
common	white	chrIV	24900001	24950000	0.0104036829498282	987	15358	1476208	102992
common	white	chrIV	24950001	25000000	0.0299241480526169	1268	57172	1910564	118236
common	white	chrIV	25000001	25050000	0.011864693228073	933	16568	1396412	96388
common	white	chrIV	25050001	25100000	0.0270072762283567	849	34222	1267140	91260
common	white	chrIV	25100001	25150000	0.0191687130883039	528	15112	788368	56432
common	white	chrIV	25150001	25200000	0.0220205230595793	783	25940	1177992	74808
common	white	chrIV	25200001	25250000	0.0170935884834747	399	10226	598236	40164
common	white	chrIV	25250001	25300000	0.0142436272566211	532	11352	796988	54212
common	white	chrIV	25300001	25350000	0.0092853052414305	850	11804	1271256	88744
common	white	chrIV	25350001	25400000	0.0099274428942022	746	11006	1108644	84956
common	white	chrIV	25400001	25450000	0.0751749244465194	419	47660	633988	36412
common	white	chrIV	25450001	25500000	0.0212511776256796	473	14978	704808	51992
common	white	chrIV	25500001	25550000	0.0302502935467637	445	20198	667696	44304
common	white	chrIV	25550001	25600000	0.030866891694709	1032	47808	1548844	102356
common	white	chrIV	25600001	25650000	0.0127375279257239	1257	23992	1883568	127632
common	white	chrIV	25650001	25700000	0.0168403188886257	1016	25602	1520280	105320
common	white	chrIV	25700001	25750000	0.0316284462767328	956	45172	1428208	101392
common	white	chrIV	25750001	25800000	0.0277690465499176	1067	44526	1603440	103760
common	white	chrIV	25800001	25850000	0.0212339274182781	978	31172	1468028	96772
common	white	chrIV	25850001	25900000	0.0147757950879041	1016	22440	1518700	106900
common	white	chrIV	25900001	25950000	0.0205438307498087	1139	35020	1704648	117752
common	white	chrIV	25950001	26000000	0.0259034153383296	793	30720	1185944	82856
common	white	chrIV	26000001	26050000	0.0328732272951862	762	37524	1141476	77724
common	white	chrIV	26050001	26100000	0.0194826796308022	920	26706	1370756	101244
common	white	chrIV	26100001	26150000	0.0231642442435651	949	32780	1415112	103288
common	white	chrIV	26150001	26200000	0.0151984342605732	1012	23048	1516472	102728
common	white	chrIV	26200001	26250000	0.0155728804460549	1096	25528	1639260	114340
common	white	chrIV	26250001	26300000	0.0198278781367866	916	27168	1370192	95408
common	white	chrIV	26300001	26350000	0.018950907534459	861	24440	1289648	87952
common	white	chrIV	26350001	26400000	0.0213496501057819	918	29386	1376416	92384
common	white	chrIV	26400001	26450000	0.0188831575486005	1092	30780	1630024	117176
common	white	chrIV	26450001	26500000	0.0190824462982433	697	19892	1042424	72776
common	white	chrIV	26500001	26550000	0.0143955173194475	1175	25434	1766800	113200
common	white	chrIV	26550001	26600000	0.0184315753423104	1172	32506	1763604	111596
common	white	chrIV	26600001	26650000	0.0311552264456126	636	29586	949632	67968
common	white	chrIV	26650001	26700000	0.0600460345801269	937	84210	1402424	96776
common	white	chrIV	26700001	26750000	0.0738534924645597	1250	138662	1877528	122472
common	white	chrIV	26750001	26800000	0.0149087133339101	928	20676	1386840	97960
common	white	chrIV	26800001	26850000	0.0163100658679987	1206	29516	1809680	119920
common	white	chrIV	26850001	26900000	0.0178106387739653	1125	29928	1680344	119656
common	white	chrIV	26900001	26950000	0.025793175592903	970	37478	1453020	98980
common	white	chrIV	26950001	27000000	0.0124473171493157	927	17224	1383752	99448
common	white	chrIV	27000001	27050000	0.0134326214990526	1246	25070	1866352	127248
common	white	chrIV	27050001	27100000	0.0162006406894884	986	23850	1472164	105436
common	white	chrIV	27100001	27150000	0.0180294954442323	891	24030	1332816	92784
common	white	chrIV	27150001	27200000	0.0199210669569951	983	29276	1469600	103200
common	white	chrIV	27200001	27250000	0.0262545277659546	927	36270	1381476	101724
common	white	chrIV	27250001	27300000	0.0168435016594768	1063	26816	1592068	108732
common	white	chrIV	27300001	27350000	0.0163445012245606	1053	25600	1566276	118524
common	white	chrIV	27350001	27400000	0.0316622076384551	865	40758	1287276	96724
common	white	chrIV	27400001	27450000	0.0275251572504124	946	39104	1420664	92936
common	white	chrIV	27450001	27500000	0.0289980735809152	709	30768	1061036	73364
common	white	chrIV	27500001	27550000	0.0294994250310952	570	25140	852220	59780
common	white	chrIV	27550001	27600000	0.0376995303703196	857	48454	1285268	85932
common	white	chrIV	27600001	27650000	0.0272941159920801	757	31044	1137388	73812
common	white	chrIV	27650001	27700000	0.0391770866730789	626	36658	935700	65900
common	white	chrIV	27700001	27750000	0.0388930194421668	774	44778	1151312	87088
common	white	chrIV	27750001	27800000	0.0523971761894757	1053	82802	1580276	104524
common	white	chrIV	27800001	27850000	0.0353145414546492	1271	67292	1905504	128096
common	white	chrIV	27850001	27900000	0.0343650114663909	901	46274	1346544	95056
common	white	chrIV	27900001	27950000	0.0411267589784562	952	58476	1421848	101352
common	white	chrIV	27950001	28000000	0.0277251322597523	917	38152	1376080	91120
common	white	chrIV	28000001	28050000	0.0252713921635993	1039	39426	1560104	102296
common	white	chrIV	28050001	28100000	0.0284842414874478	1142	48576	1705364	121836
common	white	chrIV	28100001	28150000	0.0264205835018363	1035	40976	1550912	105088
common	white	chrIV	28150001	28200000	0.0241994177583697	1087	39634	1637808	101392
common	white	chrIV	28200001	28250000	0.0354886231038506	912	48662	1371200	88000
common	white	chrIV	28250001	28300000	0.039862551412478	869	51832	1300268	90132
common	white	chrIV	28300001	28350000	0.0245724220718897	1144	42004	1709396	121004
common	white	chrIV	28350001	28400000	0.0265880477379467	965	38292	1440196	103804
common	white	chrIV	28400001	28450000	0.0206496071066525	913	28192	1365256	95544
common	white	chrIV	28450001	28500000	0.0527696504641769	1163	91766	1738992	121808
common	white	chrIV	28500001	28550000	0.043443300380068	1017	66022	1519728	107472
common	white	chrIV	28550001	28600000	0.0312589837848417	873	40884	1307912	88888
common	white	chrIV	28600001	28650000	0.0430008626814168	632	40674	945888	65312
common	white	chrIV	28650001	28700000	0.028214245486847	1041	44086	1562544	103056
common	white	chrIV	28700001	28750000	0.0130013201340443	870	16900	1299868	92132
common	white	chrIV	28750001	28800000	0.0156907836546966	830	19514	1243660	84340
common	white	chrIV	28800001	28850000	0.0360945503168805	968	52260	1447864	100936
common	white	chrIV	28850001	28900000	0.019839719605599	969	28846	1453952	96448
common	white	chrIV	28900001	28950000	0.0258272765955617	622	24036	930644	64556
common	white	chrIV	28950001	29000000	0.018400085222994	730	20036	1088908	79092
common	white	chrIV	29000001	29050000	0.0464813245353835	880	61426	1321520	86480
common	white	chrIV	29050001	29100000	0.0258249038228726	795	30718	1189472	82528
common	white	chrIV	29100001	29150000	0.0340587912831137	754	38272	1123704	82696
common	white	chrIV	29150001	29200000	0.0349076330006494	1157	60634	1736984	114216
common	white	chrIV	29200001	29250000	0.0224867370651051	899	30230	1344348	94052
common	white	chrIV	29250001	29300000	0.0254833538306686	806	30584	1200156	89444
common	white	chrIV	29300001	29350000	0.0451936114688307	784	53062	1174104	80296
common	white	chrIV	29350001	29400000	0.0219973652844865	1068	35066	1594100	114700
common	white	chrIV	29400001	29450000	0.0295695634169273	1023	45414	1535836	100964
common	white	chrIV	29450001	29500000	0.0240492186086322	932	33492	1392644	98556
common	white	chrIV	29500001	29550000	0.0164662269925427	932	22920	1391940	99260
common	white	chrIV	29550001	29600000	0.0389229555161836	874	50704	1302676	95724
common	white	chrIV	29600001	29650000	0.0355317572402961	843	44884	1263208	85592
common	white	chrIV	29650001	29700000	0.0374558574178661	628	35256	941268	63532
common	white	chrIV	29700001	29750000	0.0412059249176367	719	44076	1069652	80748
common	white	chrIV	29750001	29800000	0.025818295077016	849	32826	1271424	86976
common	white	chrIV	29800001	29850000	0.0254898260399296	944	36198	1420096	90304
common	white	chrIV	29850001	29900000	0.0241246588697489	738	26626	1103684	77116
common	white	chrIV	29900001	29950000	0.0330501031273746	1353	66980	2026620	138180
common	white	chrIV	29950001	30000000	0.035380679767608	753	39998	1130504	74296
common	white	chrIV	30000001	30050000	0.0394862534010958	998	58862	1490696	106104
common	white	chrIV	30050001	30100000	0.0332293972100419	903	44802	1348264	96536
common	white	chrIV	30100001	30150000	0.038909087874396	960	55948	1437916	98084
common	white	chrIV	30150001	30200000	0.0374361498453644	690	38638	1032104	71896
common	white	chrIV	30200001	30250000	0.0450821547896928	934	63040	1398336	96064
common	white	chrIV	30250001	30300000	0.0441297512993453	921	60692	1375308	98292
common	white	chrIV	30300001	30350000	0.032499985881848	946	46040	1416616	96984
common	white	chrIV	30350001	30400000	0.0387747001652041	997	57832	1491488	103712
common	white	chrIV	30400001	30450000	0.0426981515290393	1063	68198	1597212	103588
common	white	chrIV	30450001	30500000	0.0449592046513121	995	67182	1494288	97712
common	white	chrIV	30500001	30550000	0.0338232272567954	665	33582	992868	71132
common	white	chrIV	30550001	30600000	0.0217249153352917	545	17808	819704	52296
common	white	chrIV	30600001	30650000	0.0259771965124077	988	38732	1491000	89800
common	white	chrIV	30650001	30700000	0.0370168051925495	954	52856	1427892	98508
common	white	chrIV	30700001	30750000	0.0337008941053538	1308	66052	1959948	132852
common	white	chrIV	30750001	30800000	0.0448772853382656	932	63084	1405700	85500
common	white	chrIV	30800001	30850000	0.0336076628774325	961	48840	1453240	84360
common	white	chrIV	30850001	30900000	0.0368235154675832	1125	62136	1687400	112600
common	white	chrIV	30900001	30950000	0.0317449620877447	1072	50876	1602648	112552
common	white	chrIV	30950001	31000000	0.0351901021967477	1054	55452	1575784	110616
common	white	chrIV	31000001	31050000	0.0610454958417779	266	24458	400652	24948
common	white	chrIV	31050001	31100000	0.0310880829015544	30	1344	43232	4768
common	white	chrIV	31100001	31150000	0.0446863596820693	899	60202	1347212	91188
common	white	chrIV	31150001	31200000	0.0396220471468234	864	51318	1295188	87212
common	white	chrIV	31200001	31250000	0.0370450485952565	625	34594	933836	66164
common	white	chrIV	31250001	31300000	0.0438650182758879	918	60772	1385432	83368
common	white	chrIV	31300001	31350000	0.0132160161041226	1306	25946	1963224	126376
common	white	chrIV	31350001	31400000	0.009547549722469	1212	17366	1818896	120304
common	white	chrIV	31400001	31450000	0.0370891751070942	1120	62442	1683564	108436
common	white	chrIV	31450001	31500000	0.0229830892799238	1139	39408	1714652	107748
common	white	chrIV	31500001	31550000	0.0400999435162752	1140	68722	1713768	110232
common	white	chrIV	31550001	31600000	0.0229468831044088	971	33446	1457540	96060
common	white	chrIV	31600001	31650000	0.0523630238779352	1204	95130	1816740	109660
common	white	chrIV	31650001	31700000	0.0472093939677436	942	66610	1410948	96252
common	white	chrIV	31700001	31750000	0.0641865470403113	860	82072	1278648	97352
common	white	chrIV	31750001	31800000	0.0656694895857175	579	57382	873800	52600
common	white	chrIV	31800001	31850000	0.0592289793094773	424	37672	636040	42360
common	white	chrIV	31850001	31900000	0.0735245314656	761	84190	1145060	72540
common	white	chrIV	31900001	31950000	0.0443375612531192	1032	68584	1546860	104340
common	white	chrIV	31950001	32000000	0.0415643657193136	1197	74826	1800244	114956
common	white	chrIV	32000001	32050000	0.0514195823162462	1222	94792	1843500	111700
common	white	chrIV	32050001	32100000	0.0556713871815006	981	82240	1477240	92360
common	white	chrIV	32100001	32150000	0.0522034780855971	951	74590	1428832	92768
common	white	chrIV	32150001	32200000	0.0372332544639048	599	33172	890924	67476
common	white	chrIV	32200001	32250000	0.0614568742432515	451	41418	673936	47664
common	white	chrIV	32250001	32300000	0.0537382403604081	803	64890	1207520	77280
common	white	chrIV	32300001	32350000	0.068997539458242	731	75488	1094068	75532
common	white	chrIV	32350001	32400000	0.0466580058687994	759	53298	1142312	72088
common	white	chrIV	32400001	32450000	0.0524747087486705	754	59402	1132012	74388
common	white	chrIV	32450001	32500000	0.0331325391205094	889	44354	1338684	83716
common	white	chrIV	32500001	32550000	0.0623769495149505	705	66280	1062572	65428
common	white	chrIV	32550001	32600000	0.0477716462773976	584	41830	875624	58776
common	white	chrIV	32600001	32650000	0.0331973130432693	997	49756	1498796	96404
common	white	chrIV	32650001	32700000	0.0344435191523116	1074	55754	1618708	99692
common	white	chrIV	32700001	32750000	0.0418574772149178	1124	70892	1693652	104748
common	white	chrIV	32750001	32800000	0.0574965774943312	877	75766	1317748	85452
common	white	chrIV	32800001	32850000	0.0529205759003848	614	48960	925160	57240
common	white	chrIV	32850001	32900000	0.0448339719658389	814	54618	1218228	84172
common	white	chrIV	32900001	32950000	0.0494463960158299	603	44480	899560	65240
common	white	chrIV	32950001	33000000	0.0649585714533863	767	74792	1151380	75820
common	white	chrIV	33000001	33050000	0.0506099074069568	548	41606	822092	54708
common	white	chrIV	33050001	33100000	0.0667349078743696	216	21384	320432	25168
common	white	chrIV	33100001	33150000	0.0550507741289444	825	68610	1246304	73696
common	white	chrIV	33150001	33200000	0.0470060038117048	352	24960	530996	32204
common	white	chrIV	33200001	33250000	0.0420812511976886	362	22838	542712	36488
common	white	chrIV	33250001	33300000	0.0476763642091435	895	64168	1345908	86092
common	white	chrIV	33300001	33350000	0.0895981915609828	488	65478	730796	50004
common	white	chrIV	33350001	33400000	0.0725848896434635	316	34202	471200	34400
common	white	chrIV	33400001	33450000	0.0589775261794505	529	47174	799864	46536
common	white	chrIV	33450001	33500000	0.0571213546566321	776	66792	1169300	72300
common	white	chrIV	33500001	33550000	0.0694984267999259	547	57076	821256	53944
common	white	chrIV	33550001	33600000	0.0680656909038038	384	39324	577736	36664
common	white	chrIV	33600001	33650000	NA	0	NA	NA	NA
common	white	chrIV	33650001	33700000	0.0493807686760888	297	21914	443776	31424
common	white	chrIV	33700001	33750000	0.0061191703528264	614	5622	918752	63648
common	white	chrIV	33750001	33800000	0.0187240524199165	860	24192	1292028	83972
common	white	chrIV	33800001	33850000	0.0148827575671802	593	13250	890292	58508
common	white	chrIV	33850001	33900000	0.0318118089253042	536	25594	804544	53056
common	white	chrIV	33900001	33950000	0.0324737484380594	726	35552	1094792	66808
common	white	chrIV	33950001	34000000	0.0390025090933584	631	37058	950144	59456
common	white	chrIV	34000001	34050000	0.0308393005621812	643	29820	966948	61852
common	white	chrIV	34050001	34100000	0.0516515747573267	567	44378	859180	48020
common	white	chrIV	34100001	34150000	0.0374165759454726	729	41106	1098604	67796
common	white	chrIV	34150001	34200000	0.0319613806135404	271	12990	406428	27172
common	white	chrIX	1	50000	0.022198465601811	489	16238	731492	50908
common	white	chrIX	50001	100000	0.011652576580533	827	14434	1238696	84504
common	white	chrIX	100001	150000	0.0136724910658269	767	15778	1153996	73204
common	white	chrIX	150001	200000	0.0340856983568268	806	41330	1212532	77068
common	white	chrIX	200001	250000	0.0404467603936166	876	53154	1314172	87428
common	white	chrIX	250001	300000	0.0299564672028333	909	40600	1355300	99100
common	white	chrIX	300001	350000	0.0471913659881312	787	55602	1178224	80976
common	white	chrIX	350001	400000	0.0477588940300373	659	47356	991564	62836
common	white	chrIX	400001	450000	0.0583807100752792	1018	89216	1528176	100624
common	white	chrIX	450001	500000	0.0334416642352555	1252	62810	1878196	125004
common	white	chrIX	500001	550000	0.0468405727713751	1087	76702	1637512	101688
common	white	chrIX	550001	600000	0.055283493108713	1026	85164	1540496	101104
common	white	chrIX	600001	650000	0.0464470130488322	1030	71816	1546192	101808
common	white	chrIX	650001	700000	0.0530733523466307	1115	88952	1676020	107980
common	white	chrIX	700001	750000	0.0479706060526246	1015	72852	1518680	105320
common	white	chrIX	750001	800000	0.0624614667963665	780	72944	1167824	80176
common	white	chrIX	800001	850000	0.0524501384246523	1204	95030	1811816	114584
common	white	chrIX	850001	900000	0.0558703768374742	748	62074	1111036	85764
common	white	chrIX	900001	950000	0.0630896374321282	1166	110662	1754044	111556
common	white	chrIX	950001	1000000	0.1277181283004419	167	32022	250724	16476
common	white	chrIX	1000001	1050000	0.0	1	0	1440	160
common	white	chrIX	1050001	1100000	0.1979307242465137	6	1760	8892	708
common	white	chrIX	1100001	1150000	0.054413150559585	1075	87534	1608692	111308
common	white	chrIX	1150001	1200000	0.0496345946982522	890	66260	1334956	89044
common	white	chrIX	1200001	1250000	0.0574494655940906	803	69188	1204328	80472
common	white	chrIX	1250001	1300000	0.054854751801628	1085	89302	1627972	108028
common	white	chrIX	1300001	1350000	0.040942496686804	777	47576	1162020	81180
common	white	chrIX	1350001	1400000	0.0403074150494946	821	49384	1225184	88416
common	white	chrIX	1400001	1450000	0.0262575656504625	1513	60146	2290616	130184
common	white	chrIX	1450001	1500000	0.0523291321969907	626	49010	936572	65028
common	white	chrIX	1500001	1550000	0.054412894435506	556	45048	827892	61708
common	white	chrIX	1550001	1600000	0.0544672584062449	1136	92856	1704804	112796
common	white	chrIX	1600001	1650000	0.0280663051138278	1041	43968	1566576	99024
common	white	chrIX	1650001	1700000	0.0195064208336322	931	27190	1393900	95700
common	white	chrIX	1700001	1750000	0.0375999405696032	1432	80982	2153780	137420
common	white	chrIX	1750001	1800000	0.0419673339330421	1226	77444	1845340	116260
common	white	chrIX	1800001	1850000	0.0459980106773846	262	18128	394104	25096
common	white	chrIX	1850001	1900000	0.0312986477108614	848	40050	1279608	77192
common	white	chrIX	1900001	1950000	0.0295845982037529	848	37618	1271540	85260
