pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Common	chrY	9600001	9650000	9.751325554521905e-05	41768	748	7670752	265168
White	chrY	9650001	9700000	0.0001889444143064	44374	1552	8214056	217004
Common	chrY	9650001	9700000	0.0001182416008153	44374	968	8186628	244432
Common	chrY	9700001	9750000	9.826671668831172e-05	39564	708	7204881	312279
White	chrY	9700001	9750000	0.0001034228084269	39564	744	7193771	323389
Common	chrY	9750001	9800000	7.717489506023058e-05	41041	576	7463567	334223
White	chrY	9750001	9800000	0.000130730843009	41041	976	7465721	332069
White	chrY	9800001	9850000	0.0001802353620372	38733	1280	7101825	257445
Common	chrY	9800001	9850000	0.0001564805705417	38733	1104	7055189	304081
Common	chrY	9850001	9900000	0.0001074809255431	28075	552	5135795	198455
White	chrY	9850001	9900000	0.0001304170375886	28075	672	5152701	181549
White	chrY	9900001	9950000	0.0001507579678737	40313	1124	7455659	203811
Common	chrY	9900001	9950000	0.000126405147863	40313	940	7436406	223064
White	chrY	9950001	10000000	0.0002440974813462	34949	1536	6292568	347742
Common	chrY	9950001	10000000	0.0002025616523512	34949	1292	6378305	262005
Common	chrY	10000001	10050000	0.0001589023607159	36296	1048	6595245	300995
White	chrY	10000001	10050000	0.0002002315289796	36296	1332	6652299	243941
Common	chrY	10050001	10100000	3.982354253586853e-05	33332	244	6127029	206051
White	chrY	10050001	10100000	0.0001062535386521	33332	636	5985683	347397
Common	chrY	10100001	10150000	4.610367178996504e-05	32710	276	5986508	228392
White	chrY	10100001	10150000	0.0001025347968922	32710	600	5851672	363228
Common	chrY	10150001	10200000	8.832390038344093e-05	33982	552	6249724	206856
White	chrY	10150001	10200000	7.627930762930711e-05	33982	460	6030469	426111
Common	chrY	10200001	10250000	8.556584933850468e-05	34494	540	6310929	242931
White	chrY	10200001	10250000	0.0001118066566019	34494	708	6332360	221500
Common	chrY	10250001	10300000	4.881996620379721e-05	37427	336	6882430	228700
White	chrY	10250001	10300000	9.110925958783506e-05	37427	628	6892823	218307
Common	chrY	10300001	10350000	8.164257870417482e-05	37538	560	6859166	273054
White	chrY	10300001	10350000	4.610109474052159e-05	37538	316	6854501	277719
Common	chrY	10350001	10400000	0.0002163233429346	32926	1288	5954050	301890
White	chrY	10350001	10400000	0.0002262406770814	32926	1368	6046658	209282
Common	chrY	10400001	10450000	0.0001017149954165	39074	732	7196579	227481
White	chrY	10400001	10450000	0.0002472988766337	39074	1784	7213943	210117
White	chrY	10450001	10500000	0.0001070090810167	39309	776	7251721	216989
Common	chrY	10450001	10500000	0.0001675986548531	39309	1200	7159962	308748
White	chrY	10500001	10550000	0.0002319139212828	32225	1392	6002227	120523
Common	chrY	10500001	10550000	9.783118786934032e-05	32225	576	5887693	235057
Common	chrY	10550001	10600000	0.0001500937290256	41467	1132	7541954	336776
White	chrY	10550001	10600000	0.000204253567551	41467	1572	7696316	182414
Common	chrY	10600001	10650000	0.0001002027326589	36869	676	6746323	258787
White	chrY	10600001	10650000	0.0001459181672678	36869	992	6798331	206779
Common	chrY	10650001	10700000	0.0001034518799446	40975	776	7501072	284178
White	chrY	10650001	10700000	0.0001703961523587	40975	1276	7488432	296818
Common	chrY	10700001	10750000	0.0001928924545912	42240	1496	7755617	269983
White	chrY	10700001	10750000	0.0002510516302249	42240	1964	7823092	202508
Common	chrY	10750001	10800000	0.0001179756289575	43161	936	7933842	266748
White	chrY	10750001	10800000	0.0001973059475348	43161	1576	7987595	212995
White	chrY	10800001	10850000	0.0002050803383058	33923	1284	6260961	184409
Common	chrY	10800001	10850000	9.322664424011729e-05	33923	572	6135585	309785
Common	chrY	10850001	10900000	0.0001444600243328	33379	872	6036272	305738
White	chrY	10850001	10900000	0.0001738416497898	33379	1068	6143522	198488
White	chrY	10900001	10950000	0.0002085772961705	34051	1312	6290234	179456
Common	chrY	10900001	10950000	0.0001657077279585	34051	1020	6155416	314274
White	chrY	10950001	11000000	0.0001390549640982	40924	1060	7622885	152675
Common	chrY	10950001	11000000	6.941768044291684e-05	40924	520	7490887	284673
Common	chrY	11000001	11050000	0.0001091370713662	33516	660	6047441	320599
White	chrY	11000001	11050000	0.0001346808105259	33516	832	6177569	190471
Common	chrY	11050001	11100000	0.0001416384410269	37168	960	6777821	284099
White	chrY	11050001	11100000	0.0001516021691888	37168	1044	6886445	175475
Common	chrY	11100001	11150000	7.816903915128896e-05	46937	672	8596754	321276
White	chrY	11100001	11150000	0.0001554385792363	46937	1356	8723703	194327
Common	chrY	11150001	11200000	0.0001144876822996	44521	936	8175552	283438
White	chrY	11150001	11200000	0.0001576882706046	44521	1304	8269480	189510
White	chrY	11200001	11250000	0.0001173678181322	22207	484	4123788	95542
Common	chrY	11200001	11250000	0.0001061473310211	22207	432	4069815	149515
Common	chrY	11250001	11300000	0.000127689265133	46640	1092	8552011	309589
White	chrY	11250001	11300000	0.0001495201766814	46640	1304	8721231	140369
Common	chrY	11300001	11350000	0.000115999830562	33475	712	6137940	222310
White	chrY	11300001	11350000	0.0002131915964536	33475	1280	6003989	356261
Common	chrY	11350001	11400000	0.0001254445037536	33887	780	6217889	220641
White	chrY	11350001	11400000	0.0001407655864447	33887	884	6279944	158586
White	chrY	11400001	11450000	0.0001277214810669	45149	1068	8361945	216365
Common	chrY	11400001	11450000	7.850067585689909e-05	45149	648	8254706	323604
White	chrY	11450001	11500000	0.0001495370603778	40727	1136	7596779	141351
Common	chrY	11450001	11500000	0.0001035840341412	40727	780	7530118	208012
White	chrY	11500001	11550000	0.0001028399245154	47255	900	8751465	226985
Common	chrY	11500001	11550000	6.467278038488331e-05	47255	564	8720825	257625
Common	chrY	11550001	11600000	9.892120925682694e-05	39657	720	7278520	256310
White	chrY	11550001	11600000	0.0002074625980101	39657	1528	7365183	169647
Common	chrY	11600001	11650000	6.455172206730643e-05	43342	516	7993590	241390
White	chrY	11600001	11650000	0.0001611889095582	43342	1300	8065071	169909
Common	chrY	11650001	11700000	6.012732882194304e-05	35743	392	6519498	271672
White	chrY	11650001	11700000	0.000109674859238	35743	728	6637802	153368
White	chrY	11700001	11750000	0.0001122285830019	41413	860	7662932	205538
Common	chrY	11700001	11750000	0.0001071120417019	41413	812	7580847	287623
Common	chrY	11750001	11800000	0.0002432681601976	33317	1484	6100264	229966
White	chrY	11750001	11800000	0.0002184748265815	33317	1336	6115121	215109
White	chrY	11800001	11850000	0.0001513290593796	36133	1016	6713846	151424
Common	chrY	11800001	11850000	9.921660970230208e-05	36133	660	6652112	213158
Common	chrY	11850001	11900000	6.917458151179607e-05	30440	384	5551172	232428
White	chrY	11850001	11900000	7.510833035433427e-05	30440	420	5591923	191677
White	chrY	11900001	11950000	9.408111430885738e-05	35278	620	6590058	112762
Common	chrY	11900001	11950000	9.759984187597944e-05	35278	636	6516404	186416
Common	chrY	11950001	12000000	8.150692808888755e-05	43547	652	7999320	274610
White	chrY	11950001	12000000	0.000103541647014	43547	832	8035414	238516
Common	chrY	12000001	12050000	4.5614984797294975e-05	39254	332	7278310	179950
White	chrY	12000001	12050000	9.917955093978824e-05	39254	720	7259561	198699
White	chrY	12050001	12100000	6.632461989321477e-05	41654	512	7719607	194653
Common	chrY	12050001	12100000	5.243572461648839e-05	41654	400	7628387	285873
White	chrY	12100001	12150000	0.0002051552696487	42936	1628	7935453	222387
Common	chrY	12100001	12150000	9.876647010028724e-05	42936	780	7897417	260423
White	chrY	12150001	12200000	0.0001215090117375	45096	1008	8295681	272559
Common	chrY	12150001	12200000	9.108095747772252e-05	45096	756	8300308	267932
Common	chrY	12200001	12250000	6.987363948780918e-05	38422	492	7041282	258898
White	chrY	12200001	12250000	0.0001347200289507	38422	956	7096198	203982
Common	chrY	12250001	12300000	0.0001072787972719	39617	776	7233489	293741
White	chrY	12250001	12300000	0.000189719338043	39617	1392	7337154	190076
White	chrY	12300001	12350000	0.0001187854790812	26883	588	4950100	157670
Common	chrY	12300001	12350000	0.0001248870278975	26883	604	4836371	271399
Common	chrY	12350001	12400000	9.976614764091872e-05	42728	784	7858377	259943
White	chrY	12350001	12400000	0.0001451703758379	42728	1136	7825288	293032
Common	chrY	12400001	12450000	9.247929678274476e-05	37094	632	6833962	213898
White	chrY	12400001	12450000	0.0001686674262477	37094	1168	6924870	122990
Common	chrY	12450001	12500000	8.258993067047973e-05	44247	664	8039721	367209
White	chrY	12450001	12500000	0.0001713917752582	44247	1412	8238435	168495
Common	chrY	12500001	12550000	9.44786092969714e-05	39662	684	7239734	296046
White	chrY	12500001	12550000	0.0001309555037922	39662	964	7361279	174501
Common	chrY	12550001	12600000	8.83163621970903e-05	33805	544	6159674	263276
White	chrY	12550001	12600000	0.0001681871456099	33805	1052	6254937	168013
White	chrY	12600001	12650000	5.329661024962585e-05	37808	372	6979806	203714
Common	chrY	12600001	12650000	5.866867418090398e-05	37808	404	6886128	297392
White	chrY	12650001	12700000	0.0001097188102013	37961	776	7072625	139965
Common	chrY	12650001	12700000	8.09918921946218e-05	37961	564	6963660	248930
White	chrY	12700001	12750000	0.0001934298179687	45494	1624	8395810	248050
Common	chrY	12700001	12750000	0.0001456007450939	45494	1220	8379078	264782
White	chrY	12750001	12800000	0.0001212695915656	32159	720	5937185	173025
Common	chrY	12750001	12800000	0.0001412543832787	32159	828	5861765	248445
White	chrY	12800001	12850000	0.0021466905187835	352	132	61490	5390
Common	chrY	12800001	12850000	0.0	352	0	60918	5962
Common	chrY	12850001	12900000	0.0	37	0	5301	1729
White	chrY	12850001	12900000	0.0	37	0	6771	259
Common	chrY	12900001	12950000	6.807681683277846e-05	38043	468	6874587	353583
White	chrY	12900001	12950000	0.0001964800092299	38043	1376	7003257	224913
Common	chrY	12950001	13000000	0.000112930653287	29470	604	5348415	250885
White	chrY	12950001	13000000	0.0002665559810701	29470	1452	5447261	152039
White	chrY	13000001	13050000	0.0001509364004047	39682	1104	7314339	225241
Common	chrY	13000001	13050000	5.09984943105833e-05	39682	372	7294333	245247
White	chrY	13050001	13100000	0.000224457996128	37122	1552	6914434	138746
Common	chrY	13050001	13100000	0.0001319426694309	37122	892	6760512	292668
Common	chrY	13100001	13150000	7.640869062355439e-05	30839	424	5549107	310303
White	chrY	13100001	13150000	0.0001630220604287	30839	920	5643408	216002
Common	chrY	13150001	13200000	9.013065593143516e-05	29686	484	5369982	270358
White	chrY	13150001	13200000	0.0001551268596063	29686	840	5414923	225417
Common	chrY	13200001	13250000	6.173581327493805e-05	36406	412	6673598	243542
White	chrY	13200001	13250000	0.0001590243678339	36406	1080	6791412	125728
White	chrY	13250001	13300000	0.0001081095306019	30409	608	5623926	153784
Common	chrY	13250001	13300000	4.116224858531851e-05	30409	228	5539056	238654
Common	chrY	13300001	13350000	0.0001407478583318	40288	1040	7389100	265620
White	chrY	13300001	13350000	6.52298979633301e-05	40288	488	7481232	173488
Common	chrY	13350001	13400000	4.677923279106135e-05	47715	412	8807327	258523
White	chrY	13350001	13400000	8.729171056093586e-05	47715	776	8889733	176117
White	chrY	13400001	13450000	0.0001058093964797	41262	804	7598569	241211
Common	chrY	13400001	13450000	0.0001125454640083	41262	852	7570274	269506
White	chrY	13450001	13500000	0.0001689619406998	43216	1356	8025476	185564
Common	chrY	13450001	13500000	5.475374692437937e-05	43216	432	7889871	321169
White	chrY	13500001	13550000	0.0001312699223509	45298	1104	8410152	196468
Common	chrY	13500001	13550000	8.589157675941877e-05	45298	716	8336091	270529
Common	chrY	13550001	13600000	3.892579230206415e-05	45370	324	8323530	296770
White	chrY	13550001	13600000	0.0001534727789537	45370	1292	8418431	201869
Common	chrY	13600001	13650000	6.322650883727626e-05	41950	484	7655017	315483
White	chrY	13600001	13650000	0.0001178639485585	41950	912	7737735	232765
Common	chrY	13650001	13700000	7.129899834371796e-05	34887	452	6339500	289030
White	chrY	13650001	13700000	0.0001871372569674	34887	1208	6455155	173375
White	chrY	13700001	13750000	9.225746132218444e-05	39390	656	7110536	373564
Common	chrY	13700001	13750000	8.63694119405712e-05	39390	624	7224780	259320
White	chrY	13750001	13800000	0.0001564017321675	31045	852	5447510	451040
Common	chrY	13750001	13800000	8.48846410712582e-05	31045	484	5701856	196694
White	chrY	13800001	13850000	0.0002137178002032	36881	1468	6868871	138519
Common	chrY	13800001	13850000	7.534019136705222e-05	36881	508	6742749	264641
Common	chrY	13850001	13900000	8.031686257235773e-05	34936	512	6374751	263089
White	chrY	13850001	13900000	0.0001334164921623	34936	864	6475961	161879
Common	chrY	13900001	13950000	9.606510469380963e-05	38490	672	6995256	317844
White	chrY	13900001	13950000	0.0001133807898077	38490	800	7055869	257231
Common	chrY	13950001	14000000	6.829821516993225e-05	24590	304	4451068	221032
White	chrY	13950001	14000000	0.0001925647581432	24590	876	4549119	122981
Common	chrY	14000001	14050000	7.754899974766044e-05	35578	508	6550697	209123
White	chrY	14000001	14050000	0.0001219048442613	35578	812	6660933	98887
White	chrY	14050001	14100000	0.0001654200302192	38652	1156	6988271	355609
Common	chrY	14050001	14100000	6.400244681920584e-05	38652	452	7062230	281650
White	chrY	14100001	14150000	8.1538665583613e-05	42013	632	7750924	231546
Common	chrY	14100001	14150000	3.8371557756907625e-05	42013	296	7714047	268423
Common	chrY	14150001	14200000	0.000102964529541	39832	752	7303486	264594
White	chrY	14150001	14200000	0.0001444566966122	39832	1072	7420909	147171
White	chrY	14200001	14250000	0.0001855584805762	43929	1508	8126818	219692
Common	chrY	14200001	14250000	0.0001311433068485	43929	1048	7991258	355252
White	chrY	14250001	14300000	0.0001703436827671	37822	1184	6950654	235526
Common	chrY	14250001	14300000	9.020417367772824e-05	37822	624	6917640	268540
White	chrY	14300001	14350000	0.0001097071808682	42507	864	7875510	200820
Common	chrY	14300001	14350000	9.683355560840768e-05	42507	752	7765903	310427
Common	chrY	14350001	14400000	5.875694032666703e-05	40642	436	7420400	301580
White	chrY	14350001	14400000	0.0001669737157315	40642	1256	7522142	199838
Common	chrY	14400001	14450000	4.930185253095769e-05	38990	356	7220824	187276
White	chrY	14400001	14450000	0.0001598783166681	38990	1164	7280537	127563
Common	chrY	14450001	14500000	8.562914380652748e-05	15331	236	2756071	156819
White	chrY	14450001	14500000	4.811131259688592e-05	15331	136	2826778	86112
Common	chrY	14500001	14550000	6.387953225595723e-05	43008	508	7952469	219051
White	chrY	14500001	14550000	0.0001479969738381	43008	1180	7973136	198384
White	chrY	14550001	14600000	0.0001163244810314	40443	876	7530659	153511
Common	chrY	14550001	14600000	0.0001440055409893	40443	1072	7444158	240012
White	chrY	14600001	14650000	0.0001579653858971	43095	1268	8027075	160975
Common	chrY	14600001	14650000	7.054977677294739e-05	43095	560	7937658	250392
Common	chrY	14650001	14700000	2.224000736391355e-05	17673	72	3237409	120461
White	chrY	14650001	14700000	0.0001918050677812	17673	632	3295012	62858
White	chrY	14700001	14750000	0.0001532680973221	7114	200	1304903	46757
Common	chrY	14700001	14750000	2.7992168413326137e-05	7114	36	1286074	65586
White	chrY	14750001	14800000	0.0002089157547219	6124	228	1091349	72211
Common	chrY	14750001	14800000	0.0001068276202812	6124	120	1123305	40255
White	chrY	14800001	14850000	0.0001092396711471	31128	632	5785444	128876
Common	chrY	14800001	14850000	0.0001607952695295	31128	916	5696685	217635
Common	chrY	14850001	14900000	0.0001074299246845	41665	816	7595649	320701
White	chrY	14850001	14900000	0.0001867105067737	41665	1452	7776745	139605
Common	chrY	14900001	14950000	3.0161752125369755e-05	44766	248	8222334	283206
White	chrY	14900001	14950000	0.0001071275446677	44766	896	8363862	141678
Common	chrY	14950001	15000000	8.979537491891323e-05	48763	812	9042782	222188
White	chrY	14950001	15000000	0.0001603487892844	48763	1464	9130097	134873
Common	chrY	15000001	15050000	5.813930249552055e-05	44778	480	8256033	251787
White	chrY	15000001	15050000	0.0001643313264734	44778	1352	8227281	280539
Common	chrY	15050001	15100000	6.863165525198135e-05	48183	612	8917168	237602
White	chrY	15050001	15100000	0.0001681577914625	48183	1516	9015342	139428
White	chrY	15100001	15150000	0.0001733333729071	45147	1460	8423075	154855
Common	chrY	15100001	15150000	0.0001513903260858	45147	1256	8296435	281495
Common	chrY	15150001	15200000	0.0001015553945775	40450	744	7326051	359449
White	chrY	15150001	15200000	0.0002593506104683	40450	1956	7541914	143586
White	chrY	15200001	15250000	0.0002026520026947	46981	1776	8763792	162598
Common	chrY	15200001	15250000	0.0001003595170616	46981	864	8609049	317341
White	chrY	15250001	15300000	0.0001744795037727	45672	1484	8505297	172383
Common	chrY	15250001	15300000	5.625462655568773e-05	45672	472	8390421	287259
White	chrY	15300001	15350000	0.0001507518412781	40454	1124	7455962	230298
Common	chrY	15300001	15350000	8.706364554025209e-05	40454	648	7442831	243429
Common	chrY	15350001	15400000	8.221465329570136e-05	41723	628	7638541	288829
White	chrY	15350001	15400000	0.0001548096454149	41723	1200	7751455	175915
White	chrY	15400001	15450000	0.0002031262529411	41559	1568	7719337	176873
Common	chrY	15400001	15450000	0.0001045608740338	41559	792	7574535	321675
Common	chrY	15450001	15500000	0.0001456535317188	32429	864	5931885	229625
White	chrY	15450001	15500000	0.0001656493587382	32429	1000	6036848	124662
Common	chrY	15500001	15550000	0.0001061193136612	40481	788	7425604	265786
White	chrY	15500001	15550000	0.0001493158277292	40481	1128	7554457	136933
Common	chrY	15550001	15600000	4.4569040799538206e-05	43021	352	7897859	276131
White	chrY	15550001	15600000	0.0001386933836022	43021	1112	8017686	156304
Common	chrY	15600001	15650000	7.002209815038687e-05	42319	544	7768976	271634
White	chrY	15600001	15650000	0.0001364094860072	42319	1072	7858691	181919
Common	chrY	15650001	15700000	8.096124643063e-05	30605	452	5582918	232032
White	chrY	15650001	15700000	0.0001079804380114	30605	616	5704737	110213
White	chrY	15700001	15750000	0.0001289064268247	36244	860	6671506	214854
Common	chrY	15700001	15750000	9.672708784663436e-05	36244	640	6616554	269806
Common	chrY	15750001	15800000	8.621732217852066e-05	46782	740	8582962	305618
White	chrY	15750001	15800000	0.0001118866111735	46782	976	8723117	165463
White	chrY	15800001	15850000	0.0001009590027959	35010	656	6497687	154213
Common	chrY	15800001	15850000	6.009130122079234e-05	35010	384	6390276	261624
White	chrY	15850001	15900000	0.0001648847337935	9155	280	1698156	41294
Common	chrY	15850001	15900000	0.0001586330096351	9155	268	1689434	50016
