chromosome	pos	avg_wc_fst	avg_dxy	white_pi	common_pi	dataset
IX	18625000.5	NA	0.0788495769568634	NA	NA	Dxy
IX	18675000.5	NA	0.0913254278173849	NA	NA	Dxy
IX	18725000.5	NA	0.0840013500970382	NA	NA	Dxy
IX	18775000.5	NA	0.0655177962959076	NA	NA	Dxy
IX	18825000.5	NA	0.0674269417116698	NA	NA	Dxy
IX	18875000.5	NA	0.0704095774136178	NA	NA	Dxy
IX	18925000.5	NA	0.0804254100845431	NA	NA	Dxy
IX	18975000.5	NA	0.0778688047495707	NA	NA	Dxy
IX	19125000.5	NA	0.0982286834719959	NA	NA	Dxy
IX	19175000.5	NA	0.0661126520509577	NA	NA	Dxy
IX	19225000.5	NA	0.0772525497101768	NA	NA	Dxy
IX	19325000.5	NA	0.0466115044688013	NA	NA	Dxy
IX	19375000.5	NA	0.0492174426616793	NA	NA	Dxy
IX	19425000.5	NA	0.0542123815588473	NA	NA	Dxy
IX	19475000.5	NA	0.0367463133327053	NA	NA	Dxy
IX	19525000.5	NA	0.174214417744917	NA	NA	Dxy
IX	19575000.5	NA	0.0372097220551076	NA	NA	Dxy
IX	19625000.5	NA	0.0515918245984156	NA	NA	Dxy
IX	19675000.5	NA	0.0740669742599912	NA	NA	Dxy
IX	19725000.5	NA	0.0547079417207202	NA	NA	Dxy
IX	19775000.5	NA	0.0647522888124147	NA	NA	Dxy
IX	19875000.5	NA	0.0823064089663674	NA	NA	Dxy
IX	20075000.5	NA	0.0842777074057285	NA	NA	Dxy
IX	20125000.5	NA	0.114769926643277	NA	NA	Dxy
IX	20175000.5	NA	0.0830274835209348	NA	NA	Dxy
IX	20225000.5	NA	0.114155359308672	NA	NA	Dxy
IX	20275000.5	NA	0.444736842105263	NA	NA	Dxy
IX	20325000.5	NA	0.0423941798941798	NA	NA	Dxy
IX	20375000.5	NA	0.018209295411753	NA	NA	Dxy
IX	20425000.5	NA	0.0190765633162787	NA	NA	Dxy
IX	20475000.5	NA	0.0281511539436976	NA	NA	Dxy
IX	20525000.5	NA	0.0260189243435874	NA	NA	Dxy
IX	20575000.5	NA	0.0524672857317023	NA	NA	Dxy
IX	20625000.5	NA	0.0337832576843628	NA	NA	Dxy
IX	20675000.5	NA	0.0572199808247913	NA	NA	Dxy
IX	20725000.5	NA	0.0699782793464916	NA	NA	Dxy
IX	20775000.5	NA	0.0685106299828044	NA	NA	Dxy
IX	20825000.5	NA	0.1165617573383	NA	NA	Dxy
Un	175000.5	NA	0.0267883867105656	NA	NA	Dxy
Un	225000.5	NA	0.012257110339186	NA	NA	Dxy
Un	275000.5	NA	0.0222983053120337	NA	NA	Dxy
Un	325000.5	NA	0.0166705593833936	NA	NA	Dxy
Un	375000.5	NA	0.0133302260545327	NA	NA	Dxy
Un	425000.5	NA	0.0153468784467807	NA	NA	Dxy
Un	475000.5	NA	0.0189518843490067	NA	NA	Dxy
Un	625000.5	NA	0.0258079747086637	NA	NA	Dxy
Un	675000.5	NA	0.0359141581384198	NA	NA	Dxy
Un	725000.5	NA	0.0165156871409633	NA	NA	Dxy
Un	775000.5	NA	0.0127297563840278	NA	NA	Dxy
Un	825000.5	NA	0.0987619284117918	NA	NA	Dxy
Un	1325000.5	NA	0.0694078947368421	NA	NA	Dxy
Un	1375000.5	NA	0	NA	NA	Dxy
Un	1875000.5	NA	0	NA	NA	Dxy
Un	1925000.5	NA	0	NA	NA	Dxy
Un	2375000.5	NA	0.0353561630876927	NA	NA	Dxy
Un	2425000.5	NA	0.0092667781227609	NA	NA	Dxy
Un	2475000.5	NA	0.0032550292494177	NA	NA	Dxy
Un	2825000.5	NA	0	NA	NA	Dxy
Un	3275000.5	NA	0.0620914029649182	NA	NA	Dxy
Un	3325000.5	NA	0.0775099549963478	NA	NA	Dxy
Un	3375000.5	NA	0.0505555277930471	NA	NA	Dxy
Un	3425000.5	NA	0.0435116334852482	NA	NA	Dxy
Un	3475000.5	NA	0.0576514517478915	NA	NA	Dxy
Un	3525000.5	NA	0.054303116344807	NA	NA	Dxy
Un	3575000.5	NA	0.116025116025116	NA	NA	Dxy
Un	3625000.5	NA	0.0488387281113514	NA	NA	Dxy
Un	3675000.5	NA	0.0595736116502063	NA	NA	Dxy
Un	3725000.5	NA	0.0387647634844821	NA	NA	Dxy
Un	3825000.5	NA	0.0583574944373272	NA	NA	Dxy
Un	3875000.5	NA	0.0359108442679836	NA	NA	Dxy
Un	3925000.5	NA	0.0401259803890737	NA	NA	Dxy
Un	3975000.5	NA	0.0657909239095755	NA	NA	Dxy
Un	4025000.5	NA	0.0773506180784041	NA	NA	Dxy
Un	4075000.5	NA	0.0595983800675438	NA	NA	Dxy
Un	4125000.5	NA	0.0666374671505443	NA	NA	Dxy
Un	4225000.5	NA	0.0853127501119144	NA	NA	Dxy
Un	4275000.5	NA	0.0630071809559388	NA	NA	Dxy
Un	4375000.5	NA	0.0759246404670368	NA	NA	Dxy
Un	4425000.5	NA	0.0639880612296202	NA	NA	Dxy
Un	4475000.5	NA	0.0348888325302223	NA	NA	Dxy
Un	4525000.5	NA	0.0304585309050718	NA	NA	Dxy
Un	4575000.5	NA	0.0648288937185321	NA	NA	Dxy
Un	4625000.5	NA	0.0604518636115915	NA	NA	Dxy
Un	4775000.5	NA	0.0710382821477659	NA	NA	Dxy
Un	4825000.5	NA	0.0811110238761962	NA	NA	Dxy
Un	4875000.5	NA	0.0570829387994612	NA	NA	Dxy
Un	5025000.5	NA	0.0625670979129137	NA	NA	Dxy
Un	5075000.5	NA	0.0507818617033175	NA	NA	Dxy
Un	5125000.5	NA	0.0273061037173015	NA	NA	Dxy
Un	5325000.5	NA	0.0768354045657166	NA	NA	Dxy
Un	5375000.5	NA	0.0221862934362934	NA	NA	Dxy
Un	5425000.5	NA	0.0397020207786276	NA	NA	Dxy
Un	5575000.5	NA	0.0545268790724606	NA	NA	Dxy
Un	5625000.5	NA	0.057284084836647	NA	NA	Dxy
Un	5675000.5	NA	0.104831228145294	NA	NA	Dxy
Un	5775000.5	NA	0.0564088456894839	NA	NA	Dxy
Un	5825000.5	NA	0.0734814743093209	NA	NA	Dxy
Un	5875000.5	NA	0.0149360464171366	NA	NA	Dxy
Un	5975000.5	NA	0.0880221154779787	NA	NA	Dxy
Un	6025000.5	NA	0.1020023007804	NA	NA	Dxy
Un	6075000.5	NA	0.08516044846591	NA	NA	Dxy
Un	6125000.5	NA	0.0805690510872504	NA	NA	Dxy
Un	6175000.5	NA	0.0876748834110592	NA	NA	Dxy
Un	6375000.5	NA	0.071757325353546	NA	NA	Dxy
Un	6425000.5	NA	0.0526185174717191	NA	NA	Dxy
Un	6475000.5	NA	0.0434614743625354	NA	NA	Dxy
Un	6525000.5	NA	0.0473637198101009	NA	NA	Dxy
Un	6575000.5	NA	0.0599697474421292	NA	NA	Dxy
Un	6625000.5	NA	0.0692142676873895	NA	NA	Dxy
Un	7025000.5	NA	0.0431739130434782	NA	NA	Dxy
Un	7075000.5	NA	0.0446483432988669	NA	NA	Dxy
Un	7125000.5	NA	0.0949280774101373	NA	NA	Dxy
Un	7175000.5	NA	0.0441344562404557	NA	NA	Dxy
Un	7225000.5	NA	0.0678735965811543	NA	NA	Dxy
Un	7275000.5	NA	0.102667547045229	NA	NA	Dxy
Un	7325000.5	NA	0	NA	NA	Dxy
Un	7425000.5	NA	0.0494265479487703	NA	NA	Dxy
Un	7475000.5	NA	0	NA	NA	Dxy
Un	7525000.5	NA	0.107560541536897	NA	NA	Dxy
Un	7575000.5	NA	0.0546314370374531	NA	NA	Dxy
Un	7675000.5	NA	0.0146256629070337	NA	NA	Dxy
Un	7725000.5	NA	0	NA	NA	Dxy
Un	7825000.5	NA	0.0524813911622384	NA	NA	Dxy
Un	7875000.5	NA	0.0389266787306921	NA	NA	Dxy
Un	7925000.5	NA	0.0459167538375459	NA	NA	Dxy
Un	7975000.5	NA	0.0559900689420013	NA	NA	Dxy
Un	8025000.5	NA	0.0541405324620606	NA	NA	Dxy
Un	8075000.5	NA	0.0851175112849492	NA	NA	Dxy
Un	8125000.5	NA	0.0568777550651481	NA	NA	Dxy
Un	8175000.5	NA	0.0604192575074922	NA	NA	Dxy
Un	8225000.5	NA	0.042143707390975	NA	NA	Dxy
Un	8325000.5	NA	0.0670346419639818	NA	NA	Dxy
Un	8375000.5	NA	0	NA	NA	Dxy
Un	8525000.5	NA	0	NA	NA	Dxy
Un	8575000.5	NA	0	NA	NA	Dxy
Un	8625000.5	NA	0.0400212392877429	NA	NA	Dxy
Un	8675000.5	NA	0.0751334858886346	NA	NA	Dxy
Un	8725000.5	NA	0.0662681251589926	NA	NA	Dxy
Un	8775000.5	NA	0.0648625866554275	NA	NA	Dxy
Un	9025000.5	NA	0.0657620448479417	NA	NA	Dxy
Un	9075000.5	NA	0.0281800775688546	NA	NA	Dxy
Un	9175000.5	NA	0.115426259402781	NA	NA	Dxy
Un	9225000.5	NA	0.106991525423729	NA	NA	Dxy
Un	9325000.5	NA	0.0568677510552818	NA	NA	Dxy
Un	9375000.5	NA	0.0674818575525253	NA	NA	Dxy
Un	9475000.5	NA	0.0953305155409873	NA	NA	Dxy
Un	9525000.5	NA	0.135874337837455	NA	NA	Dxy
Un	9575000.5	NA	0.0656535939352076	NA	NA	Dxy
Un	9625000.5	NA	0.0302720895494166	NA	NA	Dxy
Un	9675000.5	NA	0.0609420434618543	NA	NA	Dxy
Un	9725000.5	NA	0.0444069155026333	NA	NA	Dxy
Un	9775000.5	NA	0.0655273991175093	NA	NA	Dxy
Un	9975000.5	NA	0.0407937852067302	NA	NA	Dxy
Un	10025000.5	NA	0.247222222222222	NA	NA	Dxy
Un	10075000.5	NA	0.0929381016457923	NA	NA	Dxy
Un	10125000.5	NA	0.0652768700776499	NA	NA	Dxy
Un	10175000.5	NA	0.0326724984583057	NA	NA	Dxy
Un	10275000.5	NA	0.0483043382514864	NA	NA	Dxy
Un	10325000.5	NA	0.0169503586473869	NA	NA	Dxy
Un	10375000.5	NA	0.0070037247359101	NA	NA	Dxy
Un	10425000.5	NA	0.10297860735713	NA	NA	Dxy
Un	10475000.5	NA	0.046522802725843	NA	NA	Dxy
Un	10625000.5	NA	0.0466669210516274	NA	NA	Dxy
Un	10675000.5	NA	0.0568007751222663	NA	NA	Dxy
Un	10775000.5	NA	0.0713087893659902	NA	NA	Dxy
Un	10825000.5	NA	0	NA	NA	Dxy
Un	10975000.5	NA	0.0603868943882886	NA	NA	Dxy
Un	11025000.5	NA	0.322222222222222	NA	NA	Dxy
Un	11075000.5	NA	0	NA	NA	Dxy
Un	11175000.5	NA	0.0560927276765122	NA	NA	Dxy
Un	11225000.5	NA	0.0719432849047363	NA	NA	Dxy
Un	11275000.5	NA	0.0414230019493177	NA	NA	Dxy
Un	11325000.5	NA	0.0444719530310532	NA	NA	Dxy
Un	11375000.5	NA	0.155012118081767	NA	NA	Dxy
Un	11525000.5	NA	0.0765199920357666	NA	NA	Dxy
Un	11675000.5	NA	0.0827174729632929	NA	NA	Dxy
Un	11725000.5	NA	0.0537439705412437	NA	NA	Dxy
Un	11775000.5	NA	0.0961793173713703	NA	NA	Dxy
Un	11825000.5	NA	0.0466378077683975	NA	NA	Dxy
Un	11875000.5	NA	0.0836844766559919	NA	NA	Dxy
Un	11925000.5	NA	0.0277683366188566	NA	NA	Dxy
Un	11975000.5	NA	0	NA	NA	Dxy
Un	12075000.5	NA	0	NA	NA	Dxy
Un	12125000.5	NA	0	NA	NA	Dxy
Un	12275000.5	NA	0	NA	NA	Dxy
Un	12325000.5	NA	0.131002216202906	NA	NA	Dxy
Un	12375000.5	NA	0.124031985470323	NA	NA	Dxy
Un	12425000.5	NA	0	NA	NA	Dxy
Un	12475000.5	NA	0.0598210957882966	NA	NA	Dxy
Un	12525000.5	NA	0.077719314369744	NA	NA	Dxy
Un	12575000.5	NA	0.0895894509391102	NA	NA	Dxy
Un	12625000.5	NA	0.107822965960268	NA	NA	Dxy
Un	12675000.5	NA	0.0100742311770943	NA	NA	Dxy
Un	12725000.5	NA	0.14449989602828	NA	NA	Dxy
Un	12775000.5	NA	0	NA	NA	Dxy
Un	12825000.5	NA	0	NA	NA	Dxy
Un	12875000.5	NA	0.112986795921778	NA	NA	Dxy
Un	12925000.5	NA	0.078302966800551	NA	NA	Dxy
Un	13025000.5	NA	0.0445640809288845	NA	NA	Dxy
Un	13075000.5	NA	0.0591947769314472	NA	NA	Dxy
Un	13125000.5	NA	0.0508928571428571	NA	NA	Dxy
Un	13175000.5	NA	0.125841129164615	NA	NA	Dxy
Un	13225000.5	NA	0.114886440296829	NA	NA	Dxy
Un	13275000.5	NA	0	NA	NA	Dxy
Un	13375000.5	NA	0.0693388929988566	NA	NA	Dxy
Un	13425000.5	NA	0	NA	NA	Dxy
Un	13475000.5	NA	0.0665002160656839	NA	NA	Dxy
Un	13525000.5	NA	0.0809176520569284	NA	NA	Dxy
Un	13575000.5	NA	0	NA	NA	Dxy
Un	13625000.5	NA	0	NA	NA	Dxy
Un	13725000.5	NA	0.0525014372095278	NA	NA	Dxy
Un	13825000.5	NA	0	NA	NA	Dxy
Un	13875000.5	NA	0	NA	NA	Dxy
Un	14025000.5	NA	0.0533829240277853	NA	NA	Dxy
Un	14075000.5	NA	0.243589743589744	NA	NA	Dxy
Un	14175000.5	NA	0	NA	NA	Dxy
Un	14275000.5	NA	0.0099805536490505	NA	NA	Dxy
Un	14325000.5	NA	0.091755912539045	NA	NA	Dxy
Un	14375000.5	NA	0.0688750223435545	NA	NA	Dxy
Un	14425000.5	NA	0.0490457182886371	NA	NA	Dxy
Un	14475000.5	NA	0	NA	NA	Dxy
Un	14525000.5	NA	0.0547149419075925	NA	NA	Dxy
Un	14625000.5	NA	0.039610470508437	NA	NA	Dxy
Un	14675000.5	NA	0.0517567354655742	NA	NA	Dxy
Un	14725000.5	NA	0.0389678539499086	NA	NA	Dxy
Un	14775000.5	NA	0.0432145434551015	NA	NA	Dxy
Un	14825000.5	NA	0.0486397291427985	NA	NA	Dxy
Un	14875000.5	NA	0.0925965665236051	NA	NA	Dxy
Un	14925000.5	NA	0.0668325025773927	NA	NA	Dxy
Un	15025000.5	NA	0.0831338462999905	NA	NA	Dxy
Un	15075000.5	NA	0	NA	NA	Dxy
Un	15125000.5	NA	0.102129126139236	NA	NA	Dxy
Un	15175000.5	NA	0.0708918753817959	NA	NA	Dxy
Un	15275000.5	NA	0.0833129833129833	NA	NA	Dxy
Un	15325000.5	NA	0.0879083686629377	NA	NA	Dxy
Un	15375000.5	NA	0.0772433507332836	NA	NA	Dxy
Un	15525000.5	NA	0.0738285809571452	NA	NA	Dxy
Un	15625000.5	NA	0.0737265575570915	NA	NA	Dxy
Un	15675000.5	NA	0.0236257431939084	NA	NA	Dxy
Un	15775000.5	NA	0.0529472241261137	NA	NA	Dxy
Un	15825000.5	NA	0.0043330320591206	NA	NA	Dxy
Un	15875000.5	NA	0.0269285227332319	NA	NA	Dxy
Un	15975000.5	NA	0.178670360110803	NA	NA	Dxy
Un	16025000.5	NA	0.0287155538126983	NA	NA	Dxy
Un	16075000.5	NA	0.0437978911520073	NA	NA	Dxy
Un	16125000.5	NA	0.0553512123701032	NA	NA	Dxy
Un	16175000.5	NA	0.0156567275836272	NA	NA	Dxy
Un	16225000.5	NA	0.0313618427090024	NA	NA	Dxy
Un	16275000.5	NA	0.0409147095179233	NA	NA	Dxy
Un	16325000.5	NA	0.096427694574024	NA	NA	Dxy
Un	16425000.5	NA	0.0721918165233255	NA	NA	Dxy
Un	16475000.5	NA	0.033412979215488	NA	NA	Dxy
Un	16525000.5	NA	0.0359035051820062	NA	NA	Dxy
Un	16575000.5	NA	0.0951578302175911	NA	NA	Dxy
Un	16625000.5	NA	0.110302493355271	NA	NA	Dxy
Un	16675000.5	NA	0.0656555510914691	NA	NA	Dxy
Un	16725000.5	NA	0	NA	NA	Dxy
Un	16775000.5	NA	0.0619206704773675	NA	NA	Dxy
Un	16875000.5	NA	0.0465251159975791	NA	NA	Dxy
Un	16925000.5	NA	0.0337832208614513	NA	NA	Dxy
Un	16975000.5	NA	0.083163355799929	NA	NA	Dxy
Un	17025000.5	NA	0.111044101017716	NA	NA	Dxy
Un	17075000.5	NA	0.0122786978869217	NA	NA	Dxy
Un	17125000.5	NA	0.0941403183213189	NA	NA	Dxy
Un	17225000.5	NA	0.0121230960522225	NA	NA	Dxy
Un	17275000.5	NA	0.0486350068919012	NA	NA	Dxy
Un	17425000.5	NA	0.103392990305742	NA	NA	Dxy
Un	17475000.5	NA	0.0459268182502635	NA	NA	Dxy
Un	17525000.5	NA	0.0421798526327112	NA	NA	Dxy
Un	17575000.5	NA	0.0769758507135016	NA	NA	Dxy
Un	17625000.5	NA	0.152964263581905	NA	NA	Dxy
Un	17675000.5	NA	0.0342107159153678	NA	NA	Dxy
Un	17775000.5	NA	0.0541416976409011	NA	NA	Dxy
Un	17825000.5	NA	0.0813469958805088	NA	NA	Dxy
Un	17875000.5	NA	0.0493158149673044	NA	NA	Dxy
Un	17925000.5	NA	0.287272727272727	NA	NA	Dxy
Un	17975000.5	NA	0.140702386312472	NA	NA	Dxy
Un	18025000.5	NA	0.0625414524954402	NA	NA	Dxy
Un	18075000.5	NA	0.0437631204713211	NA	NA	Dxy
Un	18125000.5	NA	0.0253088029588183	NA	NA	Dxy
Un	18175000.5	NA	0.0736181213837252	NA	NA	Dxy
Un	18225000.5	NA	0.0785372189301079	NA	NA	Dxy
Un	18275000.5	NA	0.0467037427945116	NA	NA	Dxy
Un	18325000.5	NA	0.0500154464009885	NA	NA	Dxy
Un	18425000.5	NA	0.0240884211639652	NA	NA	Dxy
Un	18475000.5	NA	0.0496856943297987	NA	NA	Dxy
Un	18525000.5	NA	0.0865091071244811	NA	NA	Dxy
Un	18575000.5	NA	0.0641777038033855	NA	NA	Dxy
Un	18625000.5	NA	0.0553190592598836	NA	NA	Dxy
Un	18675000.5	NA	0.0586302362286217	NA	NA	Dxy
Un	18725000.5	NA	0.0783014606234	NA	NA	Dxy
Un	18825000.5	NA	0.0056610219120589	NA	NA	Dxy
Un	18875000.5	NA	0.0410259078139631	NA	NA	Dxy
Un	18925000.5	NA	0.0731622850603788	NA	NA	Dxy
Un	18975000.5	NA	0.0589341266725059	NA	NA	Dxy
Un	19025000.5	NA	0.0360726775125437	NA	NA	Dxy
Un	19075000.5	NA	0.0316423277547223	NA	NA	Dxy
Un	19125000.5	NA	0.0572765119298088	NA	NA	Dxy
Un	19175000.5	NA	0.0258629519614872	NA	NA	Dxy
Un	19225000.5	NA	0.0547380997296107	NA	NA	Dxy
Un	19275000.5	NA	0.100997025448937	NA	NA	Dxy
Un	19325000.5	NA	0.0204482361703568	NA	NA	Dxy
Un	19375000.5	NA	0.0835406301824212	NA	NA	Dxy
Un	19475000.5	NA	0	NA	NA	Dxy
Un	19525000.5	NA	0.015106769650159	NA	NA	Dxy
Un	19575000.5	NA	0	NA	NA	Dxy
Un	19625000.5	NA	0.0923386359480709	NA	NA	Dxy
Un	19725000.5	NA	0.119589345172031	NA	NA	Dxy
Un	19825000.5	NA	0.0557189062040576	NA	NA	Dxy
V	25000.5	NA	0.0288101870274572	NA	NA	Dxy
V	75000.5	NA	0.0186742991581006	NA	NA	Dxy
V	125000.5	NA	0.0223651626442812	NA	NA	Dxy
V	175000.5	NA	0.032225506272647	NA	NA	Dxy
V	225000.5	NA	0.0442088629985141	NA	NA	Dxy
V	275000.5	NA	0.0268370664094595	NA	NA	Dxy
V	325000.5	NA	0.0280666022530139	NA	NA	Dxy
V	375000.5	NA	0.042999120367743	NA	NA	Dxy
V	425000.5	NA	0.0545773575455671	NA	NA	Dxy
V	475000.5	NA	0.0428176362998596	NA	NA	Dxy
V	525000.5	NA	0.0363056032464491	NA	NA	Dxy
V	575000.5	NA	0.0560995907616358	NA	NA	Dxy
V	625000.5	NA	0.0425827771234131	NA	NA	Dxy
V	675000.5	NA	0.0330062630480167	NA	NA	Dxy
V	725000.5	NA	0.0304335343095033	NA	NA	Dxy
V	775000.5	NA	0.0353300065140517	NA	NA	Dxy
V	825000.5	NA	0.0388109384316228	NA	NA	Dxy
V	875000.5	NA	0.0509857895286472	NA	NA	Dxy
V	925000.5	NA	0.0232008978187677	NA	NA	Dxy
V	975000.5	NA	0.0275679974290748	NA	NA	Dxy
V	1025000.5	NA	0.0221973677981347	NA	NA	Dxy
V	1075000.5	NA	0.0661480990787344	NA	NA	Dxy
V	1125000.5	NA	0.0450094017036823	NA	NA	Dxy
V	1175000.5	NA	0.0530116362526632	NA	NA	Dxy
V	1225000.5	NA	0.0571114755302093	NA	NA	Dxy
V	1275000.5	NA	0.047826662422831	NA	NA	Dxy
V	1325000.5	NA	0.0591568029181663	NA	NA	Dxy
V	1375000.5	NA	0.0259803727331563	NA	NA	Dxy
V	1425000.5	NA	0.0162001609365878	NA	NA	Dxy
V	1475000.5	NA	0.0488039427815843	NA	NA	Dxy
V	1525000.5	NA	0.0522071469520351	NA	NA	Dxy
V	1575000.5	NA	0.0602824987592053	NA	NA	Dxy
V	1625000.5	NA	0.056389243168435	NA	NA	Dxy
V	1675000.5	NA	0.0628981626236408	NA	NA	Dxy
V	1725000.5	NA	0.0647741248732351	NA	NA	Dxy
V	1775000.5	NA	0.0417125223199418	NA	NA	Dxy
V	1825000.5	NA	0.0643255534928214	NA	NA	Dxy
V	1875000.5	NA	0.0845222857538213	NA	NA	Dxy
V	1925000.5	NA	0.0604185885120896	NA	NA	Dxy
V	1975000.5	NA	0.0567527542860815	NA	NA	Dxy
V	2025000.5	NA	0.0594984178658378	NA	NA	Dxy
V	2075000.5	NA	0.0533783802252891	NA	NA	Dxy
V	2125000.5	NA	0.034884440046648	NA	NA	Dxy
V	2175000.5	NA	0.0271126158841372	NA	NA	Dxy
V	2225000.5	NA	0.0469255801759905	NA	NA	Dxy
V	2275000.5	NA	0.0452897492151352	NA	NA	Dxy
V	2325000.5	NA	0.0426342971577135	NA	NA	Dxy
V	2375000.5	NA	0.0732154994651302	NA	NA	Dxy
V	2425000.5	NA	0.0545169125194569	NA	NA	Dxy
V	2475000.5	NA	0.0539446377988654	NA	NA	Dxy
V	2525000.5	NA	0.04579069414543	NA	NA	Dxy
V	2575000.5	NA	0.0434974380382977	NA	NA	Dxy
V	2625000.5	NA	0.020008710331378	NA	NA	Dxy
V	2675000.5	NA	0.0574031786178811	NA	NA	Dxy
V	2725000.5	NA	0.0452291740887704	NA	NA	Dxy
V	2775000.5	NA	0.0357523237800154	NA	NA	Dxy
V	2825000.5	NA	0.0332180873107024	NA	NA	Dxy
V	2875000.5	NA	0.0335041332168948	NA	NA	Dxy
V	2925000.5	NA	0.0288834059530684	NA	NA	Dxy
V	2975000.5	NA	0.0166589273276062	NA	NA	Dxy
V	3025000.5	NA	0.031634040026872	NA	NA	Dxy
V	3075000.5	NA	0.0151892168476241	NA	NA	Dxy
V	3125000.5	NA	0.0115083490624758	NA	NA	Dxy
V	3175000.5	NA	0.0137200057869971	NA	NA	Dxy
V	3225000.5	NA	0.004897228277795	NA	NA	Dxy
V	3275000.5	NA	0.016358914076493	NA	NA	Dxy
V	3325000.5	NA	0.014306729563573	NA	NA	Dxy
V	3375000.5	NA	0.0105142319628938	NA	NA	Dxy
V	3425000.5	NA	0.00977095916199	NA	NA	Dxy
V	3475000.5	NA	0.0112818942641355	NA	NA	Dxy
V	3525000.5	NA	0.0120069225412689	NA	NA	Dxy
V	3575000.5	NA	0.0180266499427049	NA	NA	Dxy
V	3625000.5	NA	0.0185411764705882	NA	NA	Dxy
V	3675000.5	NA	0.0153373575193038	NA	NA	Dxy
V	3725000.5	NA	0.0167569866102331	NA	NA	Dxy
V	3775000.5	NA	0.0376740652408062	NA	NA	Dxy
V	3825000.5	NA	0.0160576477949667	NA	NA	Dxy
V	3875000.5	NA	0.0259409262228638	NA	NA	Dxy
V	3925000.5	NA	0.02950908358915	NA	NA	Dxy
V	3975000.5	NA	0.044446637997877	NA	NA	Dxy
V	4025000.5	NA	0.0479280834907756	NA	NA	Dxy
V	4075000.5	NA	0.0242798353909465	NA	NA	Dxy
V	4125000.5	NA	0.0178207962180735	NA	NA	Dxy
V	4175000.5	NA	0.0175884318469869	NA	NA	Dxy
V	4225000.5	NA	0.0221710662132738	NA	NA	Dxy
V	4275000.5	NA	0.0202345140727295	NA	NA	Dxy
V	4325000.5	NA	0.0145886823068763	NA	NA	Dxy
V	4375000.5	NA	0.0234888646127244	NA	NA	Dxy
V	4425000.5	NA	0.0240434155389159	NA	NA	Dxy
V	4475000.5	NA	0.0240938566123069	NA	NA	Dxy
V	4525000.5	NA	0.0383386407456763	NA	NA	Dxy
V	4575000.5	NA	0.0481037891868067	NA	NA	Dxy
V	4625000.5	NA	0.0244626812682633	NA	NA	Dxy
V	4675000.5	NA	0.032847419328171	NA	NA	Dxy
V	4725000.5	NA	0.0204476138758252	NA	NA	Dxy
V	4775000.5	NA	0.0306808596224217	NA	NA	Dxy
V	4825000.5	NA	0.0354256609144809	NA	NA	Dxy
V	4875000.5	NA	0.0218678815489749	NA	NA	Dxy
V	4925000.5	NA	0.0149584414903379	NA	NA	Dxy
V	4975000.5	NA	0.0202620632434998	NA	NA	Dxy
V	5025000.5	NA	0.0210335806470404	NA	NA	Dxy
V	5075000.5	NA	0.0190026810918067	NA	NA	Dxy
V	5125000.5	NA	0.0338139223639721	NA	NA	Dxy
V	5175000.5	NA	0.0299098295029466	NA	NA	Dxy
V	5225000.5	NA	0.0198258395798251	NA	NA	Dxy
V	5275000.5	NA	0.0237907819782496	NA	NA	Dxy
V	5325000.5	NA	0.0325173040123081	NA	NA	Dxy
V	5375000.5	NA	0.0229265228858137	NA	NA	Dxy
V	5425000.5	NA	0.0265444287729196	NA	NA	Dxy
V	5475000.5	NA	0.0276111180700592	NA	NA	Dxy
V	5525000.5	NA	0.0245330008532396	NA	NA	Dxy
V	5575000.5	NA	0.0117569094058287	NA	NA	Dxy
V	5625000.5	NA	0.0278541703264418	NA	NA	Dxy
V	5675000.5	NA	0.0245990294680221	NA	NA	Dxy
V	5725000.5	NA	0.029125175908937	NA	NA	Dxy
V	5775000.5	NA	0.0187621661832593	NA	NA	Dxy
V	5825000.5	NA	0.0216160385603432	NA	NA	Dxy
V	5875000.5	NA	0.0122557759801805	NA	NA	Dxy
V	5925000.5	NA	0.0089446268175331	NA	NA	Dxy
V	5975000.5	NA	0.0210839772234759	NA	NA	Dxy
V	6025000.5	NA	0.0157296494038497	NA	NA	Dxy
V	6075000.5	NA	0.0210762056694072	NA	NA	Dxy
V	6125000.5	NA	0.0181726732567029	NA	NA	Dxy
V	6175000.5	NA	0.0132117247504234	NA	NA	Dxy
V	6225000.5	NA	0.022810658370202	NA	NA	Dxy
V	6275000.5	NA	0.0164475929591718	NA	NA	Dxy
V	6325000.5	NA	0.0306804652440699	NA	NA	Dxy
V	6375000.5	NA	0.0233062205645835	NA	NA	Dxy
V	6425000.5	NA	0.0304312282853055	NA	NA	Dxy
V	6475000.5	NA	0.0468229629218472	NA	NA	Dxy
V	6525000.5	NA	0.0265394135422835	NA	NA	Dxy
V	6575000.5	NA	0.0050833878351863	NA	NA	Dxy
V	6625000.5	NA	0.0088548962899362	NA	NA	Dxy
V	6675000.5	NA	0.0079285976670168	NA	NA	Dxy
V	6725000.5	NA	0.0167119269081462	NA	NA	Dxy
V	6775000.5	NA	0.0413543524504198	NA	NA	Dxy
V	6825000.5	NA	0.040590155836802	NA	NA	Dxy
V	6875000.5	NA	0.028993953045249	NA	NA	Dxy
V	6925000.5	NA	0.0253512309258086	NA	NA	Dxy
V	6975000.5	NA	0.0182760528702439	NA	NA	Dxy
V	7025000.5	NA	0.0317701460585706	NA	NA	Dxy
