CHROM	POS	WEIR_AND_COCKERHAM_FST	outliers
chrXIX	3441633	0	FALSE
chrXIX	3460187	-0.031746	FALSE
chrXIX	3462128	0	FALSE
chrXIX	3462342	0.111111	FALSE
chrXIX	3471902	0	FALSE
chrXIX	3476400	0.0555556	FALSE
chrXIX	3476788	0	FALSE
chrXIX	3477320	0	FALSE
chrXIX	3482490	-0.0457516	FALSE
chrXIX	3482692	0.0555556	FALSE
chrXIX	3482830	0	FALSE
chrXIX	3485366	0	FALSE
chrXIX	3499078	0	FALSE
chrXIX	3507936	0	FALSE
chrXIX	3583037	0	FALSE
chrXIX	3595678	0	FALSE
chrXIX	3599429	0	FALSE
chrXIX	3599621	0	FALSE
chrXIX	3608184	0	FALSE
chrXIX	3609862	0	FALSE
chrXIX	3622794	0	FALSE
chrXIX	3646148	-0.0714286	FALSE
chrXIX	3648819	-0.0526316	FALSE
chrXIX	3673413	0	FALSE
chrXIX	3697203	0	FALSE
chrXIX	3698058	-0.00854701	FALSE
chrXIX	3700847	0.23913	FALSE
chrXIX	3719460	0	FALSE
chrXIX	3740634	-0.0165485	FALSE
chrXIX	3772524	0	FALSE
chrXIX	3773297	-0.031746	FALSE
chrXIX	3773322	-0.0344828	FALSE
chrXIX	3785628	0	FALSE
chrXIX	3795215	0.0108401	FALSE
chrXIX	3831495	0	FALSE
chrXIX	3831612	0	FALSE
chrXIX	3871567	7.70988e-18	FALSE
chrXIX	3873160	0.108527	FALSE
chrXIX	3909499	0	FALSE
chrXIX	3910865	4.77049e-18	FALSE
chrXIX	3911174	4.77049e-18	FALSE
chrXIX	3914975	0	FALSE
chrXIX	3942644	0.246032	FALSE
chrXIX	3946920	0	FALSE
chrXIX	3959098	0	FALSE
chrXIX	3961190	0.0555556	FALSE
chrXIX	3965809	-0.00854701	FALSE
chrXIX	3967905	0	FALSE
chrXIX	3982135	0.0740741	FALSE
chrXIX	3986856	0	FALSE
chrXIX	3989730	0	FALSE
chrXIX	3991528	0.137427	FALSE
chrXIX	4199616	0.111111	FALSE
chrXIX	4203559	0.133537	FALSE
chrXIX	4225312	0.268293	FALSE
chrXIX	4254626	0	FALSE
chrXIX	4299580	0	FALSE
chrXIX	4354690	-0.0144928	FALSE
chrXIX	4356230	-0.0111111	FALSE
chrXIX	4372214	-0.0526316	FALSE
chrXIX	4378267	0	FALSE
chrXIX	4383526	0	FALSE
chrXIX	4401913	-0.031746	FALSE
chrXIX	4404186	0	FALSE
chrXIX	4443002	0	FALSE
chrXIX	4451830	0.0888889	FALSE
chrXIX	4462568	0	FALSE
chrXIX	4464410	0	FALSE
chrXIX	4464700	-0.010101	FALSE
chrXIX	4467284	0.037037	FALSE
chrXIX	4477931	0	FALSE
chrXIX	4505904	0	FALSE
chrXIX	4520291	0	FALSE
chrXIX	4536027	-0.031746	FALSE
chrXIX	4539699	0	FALSE
chrXIX	4576109	-0.0353535	FALSE
chrXIX	4576109	4.77049e-18	FALSE
chrXIX	4585165	-0.031746	FALSE
chrXIX	4591603	-0.031746	FALSE
chrXIX	4591763	0	FALSE
chrXIX	4591774	0	FALSE
chrXIX	4597228	0.0291262	FALSE
chrXIX	4605778	0.16368	FALSE
chrXIX	4605792	4.77049e-18	FALSE
chrXIX	4631148	0	FALSE
chrXIX	4634412	0	FALSE
chrXIX	4674930	0	FALSE
chrXIX	4688241	4.77049e-18	FALSE
chrXIX	4690195	0	FALSE
chrXIX	4691356	-0.031746	FALSE
chrXIX	4691686	0	FALSE
chrXIX	4699439	0	FALSE
chrXIX	4720418	0	FALSE
chrXIX	4724230	0	FALSE
chrXIX	4725336	-0.0227273	FALSE
chrXIX	4739261	0	FALSE
chrXIX	4740450	-0.0222222	FALSE
chrXIX	4742199	-0.00241546	FALSE
chrXIX	4742240	-0.0353535	FALSE
chrXIX	4749598	-0.0526316	FALSE
chrXIX	4752894	0.057971	FALSE
chrXIX	4777626	0	FALSE
chrXIX	4783175	0	FALSE
chrXIX	4795276	0.138889	FALSE
chrXIX	4808283	0	FALSE
chrXIX	4818433	0	FALSE
chrXIX	4820543	0	FALSE
chrXIX	4848168	0.00900901	FALSE
chrXIX	4879466	0	FALSE
chrXIX	4894951	0	FALSE
chrXIX	4901162	0.057971	FALSE
chrXIX	4910427	0	FALSE
chrXIX	4912121	-0.0493827	FALSE
chrXIX	4913464	0.00900901	FALSE
chrXIX	4922304	0	FALSE
chrXIX	4924384	0	FALSE
chrXIX	4943285	0	FALSE
chrXIX	4954638	0.0918803	FALSE
chrXIX	4981703	-0.00907029	FALSE
chrXIX	4985618	-6.93889e-17	FALSE
chrXIX	4998145	0	FALSE
chrXIX	4998459	0	FALSE
chrXIX	5005425	0	FALSE
chrXIX	5006133	0	FALSE
chrXIX	5038116	-6.93889e-17	FALSE
chrXIX	5038424	0	FALSE
chrXIX	5051544	0	FALSE
chrXIX	5069459	0	FALSE
chrXIX	5072059	-0.0184389	FALSE
chrXIX	5073599	0	FALSE
chrXIX	5078648	0	FALSE
chrXIX	5097836	-0.0493827	FALSE
chrXIX	5104105	0	FALSE
chrXIX	5106982	0.0705128	FALSE
chrXIX	5114900	0	FALSE
chrXIX	5114950	-0.031746	FALSE
chrXIX	5122919	0	FALSE
chrXIX	5140843	-0.0130719	FALSE
chrXIX	5145280	0.0555556	FALSE
chrXIX	5172681	-0.0526316	FALSE
chrXIX	5175970	0.166667	FALSE
chrXIX	5191272	-0.031746	FALSE
chrXIX	5202544	0.0277778	FALSE
chrXIX	5204491	0	FALSE
chrXIX	5204885	-6.93889e-17	FALSE
chrXIX	5206800	0	FALSE
chrXIX	5210559	-0.0526316	FALSE
chrXIX	5211351	-0.0353535	FALSE
chrXIX	5231344	0.307992	TRUE
chrXIX	5238305	0.0555556	FALSE
chrXIX	5244789	0	FALSE
chrXIX	5278308	0	FALSE
chrXIX	5278357	0	FALSE
chrXIX	5287663	0	FALSE
chrXIX	5304260	0	FALSE
chrXIX	5311740	0	FALSE
chrXIX	5325634	0	FALSE
chrXIX	5334477	0	FALSE
chrXIX	5338233	0	FALSE
chrXIX	5350664	0	FALSE
chrXIX	5354957	0	FALSE
chrXIX	5378057	0.0740741	FALSE
chrXIX	5378930	0.0555556	FALSE
chrXIX	5381910	0	FALSE
chrXIX	5384268	0	FALSE
chrXIX	5384497	0	FALSE
chrXIX	5425229	0	FALSE
chrXIX	5446319	-0.0416667	FALSE
chrXIX	5466091	0.144444	FALSE
chrXIX	5479160	0	FALSE
chrXIX	5502935	0	FALSE
chrXIX	5513713	0	FALSE
chrXIX	5518822	0	FALSE
chrXIX	5544143	0.111111	FALSE
chrXIX	5544932	0	FALSE
chrXIX	5555551	0	FALSE
chrXIX	5561395	0	FALSE
chrXIX	5561779	-0.031746	FALSE
chrXIX	5584066	-0.02657	FALSE
chrXIX	5584290	-0.031746	FALSE
chrXIX	5584813	0	FALSE
chrXIX	5584935	0	FALSE
chrXIX	5589744	-0.0606061	FALSE
chrXIX	5598005	0	FALSE
chrXIX	5598191	0	FALSE
chrXIX	5600040	-0.031746	FALSE
chrXIX	5603878	0.111111	FALSE
chrXIX	5608169	-6.93889e-17	FALSE
chrXIX	5608904	0	FALSE
chrXIX	5623630	0	FALSE
chrXIX	5638959	0	FALSE
chrXIX	5664179	0	FALSE
chrXIX	5671339	0	FALSE
chrXIX	5699887	0	FALSE
chrXIX	5707245	-0.0233918	FALSE
chrXIX	5708177	0	FALSE
chrXIX	5709157	0	FALSE
chrXIX	5709952	-0.0578848	FALSE
chrXIX	5710455	0	FALSE
chrXIX	5712759	-0.0590278	FALSE
chrXIX	5716643	-0.031746	FALSE
chrXIX	5722089	0.166667	FALSE
chrXIX	5722092	0.131944	FALSE
chrXIX	5726896	0	FALSE
chrXIX	5731947	0	FALSE
chrXIX	5737866	-6.93889e-17	FALSE
chrXIX	5738421	0	FALSE
chrXIX	5749821	4.77049e-18	FALSE
chrXIX	5749903	-0.0500611	FALSE
chrXIX	5752973	0.0530303	FALSE
chrXIX	5789063	-0.0606061	FALSE
chrXIX	5789112	-0.0493827	FALSE
chrXIX	5793557	0	FALSE
chrXIX	5801054	0	FALSE
chrXIX	5836701	0	FALSE
chrXIX	5883939	0	FALSE
chrXIX	5884433	0	FALSE
chrXIX	5908044	0	FALSE
chrXIX	5922854	0.0984843	FALSE
chrXIX	5937925	0	FALSE
chrXIX	5946433	0	FALSE
chrXIX	5949785	-0.0493827	FALSE
chrXIX	5950102	-0.0493827	FALSE
chrXIX	5952201	0.0555556	FALSE
chrXIX	5987467	0	FALSE
chrXIX	5992885	0.2	FALSE
chrXIX	6005212	0	FALSE
chrXIX	6007317	-0.0526316	FALSE
chrXIX	6009905	0	FALSE
chrXIX	6015776	0	FALSE
chrXIX	6018104	0.0123457	FALSE
chrXIX	6027918	0	FALSE
chrXIX	6028611	0	FALSE
chrXIX	6032018	0	FALSE
chrXIX	6033235	0	FALSE
chrXIX	6037282	0.0740741	FALSE
chrXIX	6040019	0	FALSE
chrXIX	6047400	0	FALSE
chrXIX	6080895	-0.0042735	FALSE
chrXIX	6093347	0	FALSE
chrXIX	6094017	0	FALSE
chrXIX	6105600	0	FALSE
chrXIX	6105923	0	FALSE
chrXIX	6113512	0	FALSE
chrXIX	6117111	0	FALSE
chrXIX	6133587	-0.0457516	FALSE
chrXIX	6136294	0	FALSE
chrXIX	6170938	0.0707071	FALSE
chrXIX	6172099	0.0555556	FALSE
chrXIX	6192512	0.0843621	FALSE
chrXIX	6194969	0	FALSE
chrXIX	6198170	0	FALSE
chrXIX	6214941	0.0555556	FALSE
chrXIX	6243461	-0.047619	FALSE
chrXIX	6258273	0	FALSE
chrXIX	6264996	-0.031746	FALSE
chrXIX	6269594	-6.93889e-17	FALSE
chrXIX	6310811	-0.0185185	FALSE
chrXIX	6334479	0	FALSE
chrXIX	6337170	-0.0526316	FALSE
chrXIX	6357854	0	FALSE
chrXIX	6365079	0	FALSE
chrXIX	6389034	0	FALSE
chrXIX	6406296	0.00900901	FALSE
chrXIX	6411532	0.00462963	FALSE
chrXIX	6412158	0	FALSE
chrXIX	6417302	0	FALSE
chrXIX	6428169	0.0555556	FALSE
chrXIX	6433173	0	FALSE
chrXIX	6440554	-0.0401891	FALSE
chrXIX	6448951	0	FALSE
chrXIX	6449877	0	FALSE
chrXIX	6465321	0	FALSE
chrXIX	6481946	0.0555556	FALSE
chrXIX	6484929	0	FALSE
chrXIX	6497599	0	FALSE
chrXIX	6501795	0.0555556	FALSE
chrXIX	6508595	0.432099	TRUE
chrXIX	6570993	0	FALSE
chrXIX	6603614	0	FALSE
chrXIX	6606117	7.70988e-18	FALSE
chrXIX	6639206	0	FALSE
chrXIX	6658982	-0.0756501	FALSE
chrXIX	6663871	0	FALSE
chrXIX	6708500	0.115226	FALSE
chrXIX	6717445	0	FALSE
chrXIX	6725475	0	FALSE
chrXIX	6755059	0	FALSE
chrXIX	6769909	0	FALSE
chrXIX	6796864	-0.299213	FALSE
chrXIX	6825225	0.0555556	FALSE
chrXIX	6851416	0	FALSE
chrXIX	6851819	-0.0457516	FALSE
chrXIX	6856104	0	FALSE
chrXIX	6863263	-0.0196078	FALSE
chrXIX	6863291	-0.0344828	FALSE
chrXIX	6863753	-0.0283688	FALSE
chrXIX	6865555	0.0555556	FALSE
chrXIX	6875876	0	FALSE
chrXIX	6887105	-0.0622711	FALSE
chrXIX	6889313	0	FALSE
chrXIX	6889326	0.0526316	FALSE
chrXIX	6890329	-0.00110011	FALSE
chrXIX	6923328	0	FALSE
chrXIX	6939374	0.133333	FALSE
chrXIX	6950446	0	FALSE
chrXIX	6958356	0	FALSE
chrXIX	6965323	0	FALSE
chrXIX	6970936	0.0555556	FALSE
chrXIX	6989137	-0.031746	FALSE
chrXIX	6992295	-0.0457516	FALSE
chrXIX	6996230	-0.0536398	FALSE
chrXIX	6997851	0.0185185	FALSE
chrXIX	6999213	0.121447	FALSE
chrXIX	7006464	0	FALSE
chrXIX	7026272	0	FALSE
chrXIX	7036207	0	FALSE
chrXIX	7045407	-0.0416667	FALSE
chrXIX	7060677	0	FALSE
chrXIX	7063235	0	FALSE
chrXIX	7073864	0	FALSE
chrXIX	7077828	-0.00694444	FALSE
chrXIX	7078509	0.0277778	FALSE
chrXIX	7089427	0.0555556	FALSE
chrXIX	7095336	0	FALSE
chrXIX	7111193	0	FALSE
chrXIX	7138742	0	FALSE
chrXIX	7146998	0	FALSE
chrXIX	7147481	0	FALSE
chrXIX	7166576	0	FALSE
chrXIX	7201346	0	FALSE
chrXIX	7210789	0	FALSE
chrXIX	7233505	0	FALSE
chrXIX	7251016	0	FALSE
chrXIX	7261835	0	FALSE
chrXIX	7318045	0	FALSE
chrXIX	7327509	-0.0713972	FALSE
chrXIX	7337020	0	FALSE
chrXIX	7383428	0.138889	FALSE
chrXIX	7385638	0	FALSE
chrXIX	7391493	0.00900901	FALSE
chrXIX	7397062	0	FALSE
chrXIX	7399443	0	FALSE
chrXIX	7411808	0	FALSE
chrXIX	7422645	0	FALSE
chrXIX	7468906	-0.0185185	FALSE
chrXIX	7470288	0	FALSE
chrXIX	7477485	0	FALSE
chrXIX	7478039	0	FALSE
chrXIX	7478821	0	FALSE
chrXIX	7480354	0	FALSE
chrXIX	7484547	-0.031746	FALSE
chrXIX	7513627	-0.0144928	FALSE
chrXIX	7541642	-0.00217865	FALSE
chrXIX	7568034	-0.031746	FALSE
chrXIX	7569046	-0.0277778	FALSE
chrXIX	7569141	0.111111	FALSE
chrXIX	7576453	-0.031746	FALSE
chrXIX	7576466	0.00900901	FALSE
chrXIX	7594916	2.34188e-17	FALSE
chrXIX	7650781	0	FALSE
chrXIX	7704165	0	FALSE
chrXIX	7750662	0.0277778	FALSE
chrXIX	7754345	-0.031746	FALSE
chrXIX	7760026	-0.0603287	FALSE
chrXIX	7774463	0	FALSE
chrXIX	7791018	0	FALSE
chrXIX	7845355	0	FALSE
chrXIX	7856234	0	FALSE
chrXIX	7861747	-0.0526316	FALSE
chrXIX	7864172	0.151732	FALSE
chrXIX	7865747	0	FALSE
chrXIX	7870838	0	FALSE
chrXIX	7872218	0	FALSE
chrXIX	7875379	-2.08167e-17	FALSE
chrXIX	7879442	0	FALSE
chrXIX	7897254	-6.93889e-17	FALSE
chrXIX	7905021	0.00900901	FALSE
chrXIX	7910796	0	FALSE
chrXIX	7927287	0	FALSE
chrXIX	7929822	0.0555556	FALSE
chrXIX	7929827	0	FALSE
chrXIX	7933668	0.0909091	FALSE
chrXIX	7969365	0	FALSE
chrXIX	7992487	0	FALSE
chrXIX	8011105	0	FALSE
chrXIX	8015976	0	FALSE
chrXIX	8037427	0	FALSE
chrXIX	8044194	0	FALSE
chrXIX	8047164	0.122807	FALSE
chrXIX	8055328	0.277778	TRUE
chrXIX	8059202	0	FALSE
chrXIX	8090190	0.0656566	FALSE
chrXIX	8091421	4.77049e-18	FALSE
chrXIX	8100261	0	FALSE
chrXIX	8137611	0	FALSE
chrXIX	8141487	0	FALSE
chrXIX	8146447	-0.031746	FALSE
chrXIX	8163717	0	FALSE
chrXIX	8186182	0	FALSE
chrXIX	8186342	0	FALSE
chrXIX	8193377	-0.0526316	FALSE
chrXIX	8210045	-0.00854701	FALSE
chrXIX	8211453	-0.0233918	FALSE
chrXIX	8211631	0.00900901	FALSE
chrXIX	8221458	0.255952	FALSE
chrXIX	8234722	0	FALSE
chrXIX	8235767	-0.0111111	FALSE
chrXIX	8247868	0	FALSE
chrXIX	8261143	0	FALSE
chrXIX	8263982	0	FALSE
chrXIX	8271701	0.179894	FALSE
chrXIX	8310009	0	FALSE
chrXIX	8311151	0.166667	FALSE
chrXIX	8322722	-0.025641	FALSE
chrXIX	8329377	0	FALSE
chrXIX	8329462	0.0555556	FALSE
chrXIX	8341387	0	FALSE
chrXIX	8360181	0	FALSE
chrXIX	8360337	0.0555556	FALSE
chrXIX	8360906	0	FALSE
chrXIX	8362271	-0.0493827	FALSE
chrXIX	8362610	0.0775681	FALSE
chrXIX	8386748	0	FALSE
chrXIX	8386987	0	FALSE
chrXIX	8393166	0	FALSE
chrXIX	8409544	-0.047619	FALSE
chrXIX	8414071	0	FALSE
chrXIX	8419743	0	FALSE
chrXIX	8428425	0	FALSE
chrXIX	8443796	-0.0042735	FALSE
chrXIX	8444196	-0.0042735	FALSE
chrXIX	8446449	0	FALSE
chrXIX	8462902	-0.031746	FALSE
chrXIX	8464967	0.0555556	FALSE
chrXIX	8485310	0	FALSE
chrXIX	8492729	0	FALSE
chrXIX	8521170	0.0185185	FALSE
chrXIX	8529951	0.0555556	FALSE
chrXIX	8570789	0	FALSE
chrXIX	8591438	0	FALSE
chrXIX	8595279	0	FALSE
chrXIX	8620812	0	FALSE
chrXIX	8621727	0.122222	FALSE
chrXIX	8631213	-0.0344828	FALSE
chrXIX	8631220	0.0555556	FALSE
chrXIX	8650632	0.166667	FALSE
chrXIX	8662668	-0.0185185	FALSE
chrXIX	8664923	0	FALSE
chrXIX	8665128	0.0555556	FALSE
chrXIX	8666085	0	FALSE
chrXIX	8666433	-0.0457516	FALSE
chrXIX	8670573	0	FALSE
chrXIX	8670749	-0.00241546	FALSE
chrXIX	8672032	0.0555556	FALSE
chrXIX	8672371	0	FALSE
chrXIX	8683186	0.00343643	FALSE
chrXIX	8683279	-0.031746	FALSE
chrXIX	8683550	0	FALSE
chrXIX	8683637	-0.0165485	FALSE
chrXIX	8683828	4.77049e-18	FALSE
chrXIX	8690086	0	FALSE
chrXIX	8695979	-0.0353535	FALSE
chrXIX	8736150	0	FALSE
chrXIX	8766572	0	FALSE
chrXIX	8768507	0	FALSE
chrXIX	8785955	0	FALSE
chrXIX	8786187	0.111111	FALSE
chrXIX	8786356	-0.0493827	FALSE
chrXIX	8815370	0	FALSE
chrXIX	8825085	0.0623662	FALSE
chrXIX	8827553	0	FALSE
chrXIX	8836518	0	FALSE
chrXIX	8840156	0	FALSE
chrXIX	8840951	0	FALSE
chrXIX	8841829	0	FALSE
chrXIX	8849051	-0.0416667	FALSE
chrXIX	8866870	0	FALSE
chrXIX	8867386	0	FALSE
chrXIX	8876177	0.166667	FALSE
chrXIX	8894033	0	FALSE
chrXIX	8918590	0	FALSE
chrXIX	8945466	0.166667	FALSE
chrXIX	8962071	0	FALSE
chrXIX	8978096	0	FALSE
chrXIX	8997083	0.0087146	FALSE
chrXIX	9021405	0.0849673	FALSE
chrXIX	9041551	0	FALSE
chrXIX	9045746	0	FALSE
chrXIX	9068762	0	FALSE
chrXIX	9083757	-0.0042735	FALSE
chrXIX	9084029	-0.031746	FALSE
chrXIX	9084340	0	FALSE
chrXIX	9119216	0	FALSE
chrXIX	9122313	0.0555556	FALSE
chrXIX	9130721	0	FALSE
chrXIX	9156423	0	FALSE
chrXIX	9159057	-0.0309278	FALSE
chrXIX	9169956	0.166667	FALSE
chrXIX	9180286	-0.0416667	FALSE
chrXIX	9193675	0	FALSE
chrXIX	9203786	0	FALSE
chrXIX	9228318	0	FALSE
chrXIX	9234685	0	FALSE
chrXIX	9234765	0	FALSE
chrXIX	9256111	0	FALSE
chrXIX	9262865	0.057971	FALSE
chrXIX	9263200	-0.00653595	FALSE
chrXIX	9263513	0.113475	FALSE
chrXIX	9271183	0	FALSE
chrXIX	9276201	0.057971	FALSE
chrXIX	9279153	0	FALSE
chrXIX	9279651	0.303202	TRUE
chrXIX	9293127	-0.0526316	FALSE
chrXIX	9335734	0	FALSE
chrXIX	9339681	0.0151515	FALSE
chrXIX	9346205	-0.0520095	FALSE
chrXIX	9349143	0	FALSE
chrXIX	9356594	0	FALSE
chrXIX	9362370	0	FALSE
chrXIX	9362406	0	FALSE
chrXIX	9370799	0	FALSE
chrXIX	9372987	0	FALSE
chrXIX	9389376	0	FALSE
chrXIX	9392572	0	FALSE
chrXIX	9419453	-6.93889e-17	FALSE
chrXIX	9428799	-0.031746	FALSE
chrXIX	9428832	-0.0526316	FALSE
chrXIX	9436817	-0.0555556	FALSE
chrXIX	9440206	0.111111	FALSE
chrXIX	9448577	0	FALSE
chrXIX	9453264	-0.0526316	FALSE
chrXIX	9475520	-0.0277778	FALSE
chrXIX	9482345	0.101124	FALSE
chrXIX	9499815	-0.0353535	FALSE
chrXIX	9512060	-0.00916007	FALSE
chrXIX	9512062	-0.0384605	FALSE
chrXIX	9516506	0.0705128	FALSE
chrXIX	9520196	0.0123457	FALSE
chrXIX	9525701	0	FALSE
chrXIX	9567541	0	FALSE
chrXIX	9590657	0	FALSE
chrXIX	9594647	0	FALSE
chrXIX	9597906	0.0555556	FALSE
chrXIX	9609043	0	FALSE
chrXIX	9612395	-0.031746	FALSE
chrXIX	9620682	-0.0353535	FALSE
chrXIX	9621216	-0.166299	FALSE
chrXIX	9622022	-0.00907029	FALSE
chrXIX	9631927	0.057971	FALSE
chrXIX	9636580	-0.0457516	FALSE
chrXIX	9637807	0	FALSE
chrXIX	9644801	0	FALSE
chrXIX	9645001	0	FALSE
chrXIX	9651123	0.0555556	FALSE
chrXIX	9657565	0.0277778	FALSE
chrXIX	9686496	-0.0353535	FALSE
chrXIX	9687352	0	FALSE
chrXIX	9693766	0	FALSE
chrXIX	9703369	0	FALSE
chrXIX	9711186	0	FALSE
chrXIX	9743144	0	FALSE
chrXIX	9819824	-0.0449735	FALSE
chrXIX	9828464	-6.93889e-17	FALSE
chrXIX	9860132	0	FALSE
chrXIX	9862312	-0.0344828	FALSE
chrXIX	9871034	0	FALSE
chrXIX	9876212	0	FALSE
chrXIX	9897328	0	FALSE
chrXIX	9913032	0	FALSE
chrXIX	9918006	-0.0590278	FALSE
chrXIX	9923238	0	FALSE
chrXIX	9931909	0	FALSE
chrXIX	9932039	0	FALSE
chrXIX	9967851	0	FALSE
chrXIX	9974377	0	FALSE
chrXIX	9988235	0	FALSE
chrXIX	9996489	0	FALSE
chrXIX	10011805	0	FALSE
chrXIX	10018341	0	FALSE
chrXIX	10023830	0	FALSE
chrXIX	10026253	0	FALSE
chrXIX	10033220	0.166667	FALSE
chrXIX	10088249	0	FALSE
chrXIX	10090969	0.0108401	FALSE
chrXIX	10093890	0	FALSE
chrXIX	10094076	0	FALSE
chrXIX	10099599	0	FALSE
chrXIX	10101241	0	FALSE
chrXIX	10110097	0	FALSE
chrXIX	10125519	0	FALSE
chrXIX	10132145	-0.0675381	FALSE
chrXIX	10134297	0	FALSE
chrXIX	10146500	0	FALSE
chrXIX	10153259	-0.111111	FALSE
chrXIX	10153594	-0.0526316	FALSE
chrXIX	10154119	0	FALSE
chrXIX	10154353	0	FALSE
chrXIX	10164170	0	FALSE
chrXIX	10167110	0	FALSE
chrXIX	10175561	0.111111	FALSE
chrXIX	10178288	0.23913	FALSE
chrXIX	10210814	0	FALSE
chrXIX	10217129	0	FALSE
chrXIX	10224279	0	FALSE
chrXIX	10238607	0	FALSE
chrXIX	10244686	0.191919	FALSE
chrXIX	10286006	0	FALSE
chrXIX	10294699	0	FALSE
chrXIX	10301449	-0.0309278	FALSE
chrXIX	10302120	-0.0666667	FALSE
chrXIX	10302120	-0.0239651	FALSE
chrXIX	10316230	0	FALSE
chrXIX	10345419	0.0436006	FALSE
chrXIX	10345428	-0.010101	FALSE
chrXIX	10351665	0	FALSE
chrXIX	10363187	-0.0333333	FALSE
chrXIX	10367181	0	FALSE
chrXIX	10367450	0	FALSE
chrXIX	10389332	0	FALSE
chrXIX	10391125	0	FALSE
chrXIX	10392619	0	FALSE
chrXIX	10393430	0	FALSE
chrXIX	10397071	0.0555556	FALSE
chrXIX	10403942	0	FALSE
chrXIX	10409271	0	FALSE
chrXIX	10422084	-0.0768274	FALSE
chrXIX	10431479	-0.00308642	FALSE
chrXIX	10449142	-0.031746	FALSE
chrXIX	10449485	-0.031746	FALSE
chrXIX	10453862	-0.0699643	FALSE
chrXIX	10471894	0.0277778	FALSE
chrXIX	10486215	0	FALSE
chrXIX	10508310	0	FALSE
chrXIX	10516884	0	FALSE
chrXIX	10538677	0	FALSE
chrXIX	10554126	0	FALSE
chrXIX	10571837	0	FALSE
chrXIX	10573537	-0.0326797	FALSE
chrXIX	10575853	-0.0344828	FALSE
chrXIX	10577415	0	FALSE
chrXIX	10616602	0	FALSE
chrXIX	10617576	0	FALSE
chrXIX	10633972	0	FALSE
chrXIX	10663609	0	FALSE
chrXIX	10667088	0.07173	FALSE
chrXIX	10669760	0	FALSE
chrXIX	10675346	-0.0526316	FALSE
chrXIX	10677136	0.0359477	FALSE
chrXIX	10688887	0.0277778	FALSE
chrXIX	10688923	-0.0588235	FALSE
chrXIX	10689966	0	FALSE
chrXIX	10695579	-0.0493827	FALSE
chrXIX	10701512	-0.0353535	FALSE
chrXIX	10705229	0	FALSE
chrXIX	10707248	-0.0526316	FALSE
chrXIX	10714891	0	FALSE
chrXIX	10725010	0.208524	FALSE
chrXIX	10726917	-0.031746	FALSE
chrXIX	10728937	0.0555556	FALSE
chrXIX	10729128	0	FALSE
chrXIX	10736484	0.111111	FALSE
chrXIX	10736604	0.0555556	FALSE
chrXIX	10737577	-0.0865322	FALSE
chrXIX	10737994	0.0555556	FALSE
chrXIX	10741677	0.111111	FALSE
chrXIX	10753104	-0.031746	FALSE
chrXIX	10754088	-0.0233918	FALSE
chrXIX	10755461	0	FALSE
chrXIX	10760437	0.037037	FALSE
chrXIX	10774411	0	FALSE
chrXIX	10775813	0	FALSE
chrXIX	10781920	0	FALSE
chrXIX	10791227	0	FALSE
chrXIX	10796002	0	FALSE
chrXIX	10801754	0	FALSE
chrXIX	10802274	0	FALSE
chrXIX	10830679	0	FALSE
chrXIX	10831645	0	FALSE
chrXIX	10832491	-0.031746	FALSE
chrXIX	10835861	0	FALSE
chrXIX	10835962	0.529412	TRUE
chrXIX	10864849	-0.0416667	FALSE
chrXIX	10865149	0.0243902	FALSE
chrXIX	10875760	-6.93889e-17	FALSE
chrXIX	10878278	0.135802	FALSE
chrXIX	10892767	-0.0714286	FALSE
chrXIX	10896125	-0.031746	FALSE
chrXIX	10905728	0	FALSE
chrXIX	10922510	0	FALSE
chrXIX	10944240	4.77049e-18	FALSE
chrXIX	10945758	-0.02657	FALSE
chrXIX	10954259	0.0555556	FALSE
chrXIX	10974136	4.77049e-18	FALSE
chrXIX	10975836	-0.0353535	FALSE
chrXIX	10976975	-0.0457516	FALSE
chrXIX	10977098	0	FALSE
chrXIX	10978103	-0.025641	FALSE
chrXIX	10986589	-0.00907029	FALSE
chrXIX	10986804	0	FALSE
chrXIX	11009130	0.0555556	FALSE
chrXIX	11019665	0	FALSE
chrXIX	11032977	0	FALSE
chrXIX	11049247	-0.031746	FALSE
chrXIX	11070214	0	FALSE
chrXIX	11086115	0	FALSE
chrXIX	11088898	0	FALSE
chrXIX	11092432	0	FALSE
chrXIX	11101338	0	FALSE
chrXIX	11106778	-3.90313e-18	FALSE
chrXIX	11119952	0	FALSE
chrXIX	11123965	0	FALSE
chrXIX	11128844	-0.00241546	FALSE
chrXIX	11165190	0	FALSE
chrXIX	11167501	0	FALSE
chrXIX	11167936	0	FALSE
chrXIX	11168339	0	FALSE
chrXIX	11168930	0	FALSE
chrXIX	11168935	0	FALSE
chrXIX	11169167	-0.031746	FALSE
chrXIX	11172246	-6.93889e-17	FALSE
chrXIX	11182170	-0.0526316	FALSE
chrXIX	11199957	0.0555556	FALSE
chrXIX	11208460	0	FALSE
chrXIX	11213199	0	FALSE
chrXIX	11236761	-0.0353535	FALSE
chrXIX	11237959	0	FALSE
chrXIX	11239092	-0.031746	FALSE
chrXIX	11253351	0	FALSE
chrXIX	11263908	0	FALSE
chrXIX	11286205	0	FALSE
chrXIX	11290480	-0.0178201	FALSE
chrXIX	11301609	0	FALSE
chrXIX	11313096	0.057971	FALSE
chrXIX	11318875	0.0555556	FALSE
chrXIX	11326403	-0.0353535	FALSE
